# ccx y+
0.000485708 0.164992
0.00145827 0.165242
0.00243313 0.167217
0.00341029 0.169085
0.00438975 0.171288
0.00537153 0.172131
0.00635563 0.17468
0.00734204 0.17498
0.00833079 0.176351
0.00932187 0.175971
0.0103153 0.176179
0.011311 0.176271
0.0123092 0.178011
0.0133096 0.180076
0.0143125 0.182736
0.0153177 0.182985
0.0163252 0.183052
0.0173352 0.183259
0.0183475 0.184552
0.0193622 0.184081
0.0203793 0.185792
0.0213988 0.187226
0.0224208 0.187127
0.0234451 0.188341
0.0244718 0.190482
0.025501 0.192359
0.0265326 0.194366
0.0275667 0.196748
0.0286031 0.198373
0.0296421 0.200156
0.0306834 0.199878
0.0317273 0.200234
0.0327736 0.202541
0.0338223 0.20509
0.0348736 0.205235
0.0359273 0.205263
0.0369835 0.206638
0.0380422 0.208056
0.0391034 0.210581
0.0401671 0.211501
0.0412333 0.213655
0.0423021 0.214974
0.0433733 0.217432
0.0444471 0.218476
0.0455234 0.220866
0.0466023 0.222171
0.0476837 0.224978
0.0487676 0.226416
0.0498542 0.229456
0.0509432 0.231033
0.0520349 0.234531
0.0531291 0.236577
0.0542259 0.240739
0.0553253 0.24341
0.0564273 0.247343
0.0575319 0.251285
0.0586391 0.254147
0.0597489 0.259624
0.0608614 0.26252
0.0619764 0.268539
0.0630941 0.27212
0.0642144 0.279917
0.0653374 0.284337
0.066463 0.293811
0.0675913 0.299531
0.0687222 0.311684
0.0698559 0.319385
0.0709921 0.33359
0.0721311 0.346357
0.0732728 0.359714
0.0744171 0.382707
0.0755642 0.396476
0.0767139 0.426536
0.0778664 0.446125
0.0790216 0.486466
0.0801795 0.512037
0.0813402 0.567979
0.0825035 0.605647
0.0836697 0.687101
0.0848386 0.747494
0.0860102 0.872792
0.0871846 0.992405
0.0883618 1.19627
0.0895418 1.50693
0.0907245 1.96007
0.0919101 2.66702
0.0930984 3.7166
0.0942895 5.00383
0.0954835 6.0154
0.0966803 7.99799
0.0978799 9.08628
0.0990823 11.8203
0.100288 15.073
0.101496 18.3319
0.102707 21.5945
0.10392 25.1173
0.105137 28.2668
0.106357 30.498
0.107579 32.6692
0.108804 35.1817
0.110033 37.1783
0.111264 38.5421
0.112498 40.5999
0.113735 42.674
0.114975 45.1228
0.116217 47.128
0.117463 49.0901
0.118712 50.7025
0.119963 52.08
0.121218 53.2565
0.122475 54.225
0.123736 55.089
0.124999 55.7866
0.126266 56.4465
0.127535 56.8661
0.128807 57.3072
0.130083 57.5747
0.131361 57.8482
0.132643 57.972
0.133927 58.1164
0.135215 58.1695
0.136505 58.229
0.137799 58.206
0.139096 58.1554
0.140395 58.1022
0.141698 58.0325
0.143004 57.9531
0.144313 57.8532
0.145625 57.7536
0.14694 57.6599
0.148258 57.5649
0.149579 57.4714
0.150904 57.3806
0.152231 57.2815
0.153562 57.1808
0.154896 57.0899
0.156233 56.995
0.157573 56.9042
0.158916 56.8194
0.160263 56.7367
0.161613 56.6453
0.162965 56.5393
0.164321 56.4327
0.165681 56.3189
0.167043 56.2151
0.168409 56.1115
0.169778 56.0144
0.17115 55.9303
0.172525 55.8524
0.173904 55.7737
0.175286 55.7038
0.176671 55.6318
0.178059 55.5575
0.179451 55.493
0.180846 55.4198
0.182244 55.3485
0.183646 55.2864
0.18505 55.2253
0.186459 55.15
0.18787 55.0791
0.189285 54.9962
0.190703 54.9243
0.192124 54.8438
0.193549 54.7837
0.194978 54.7098
0.196409 54.6571
0.197844 54.5737
0.199282 54.5139
0.200724 54.4147
0.202169 54.3455
0.203618 54.2432
0.20507 54.1586
0.206525 54.0575
0.207903 53.9777
0.209207 53.9347
0.210526 53.8785
0.211859 53.8311
0.213207 53.7711
0.214569 53.7187
0.215947 53.6649
0.217339 53.6119
0.218746 53.5669
0.220168 53.5186
0.221606 53.4758
0.22306 53.4221
0.224529 53.3782
0.226015 53.3226
0.227516 53.2724
0.229034 53.2132
0.230569 53.1576
0.23212 53.0961
0.233687 53.0432
0.235272 52.991
0.236875 52.9473
0.238494 52.8956
0.240131 52.8243
0.241786 52.734
0.243459 52.7106
0.24515 52.7209
0.24686 52.6936
0.248588 52.6686
0.250335 52.6409
0.252101 52.5819
0.253886 52.5212
0.25569 52.4519
0.257514 52.3905
0.259358 52.3327
0.261222 52.2553
0.263106 52.1734
0.265011 52.0874
0.266937 52.0158
0.268883 51.9391
0.27085 51.8417
0.272839 51.7549
0.27485 51.6695
0.276882 51.6005
0.278936 51.5264
0.281013 51.4383
0.283113 51.3691
0.285235 51.2923
0.28738 51.212
0.289548 51.1321
0.291741 51.0871
0.293956 50.9994
0.296196 50.9679
0.298461 50.9454
0.30075 50.9336
0.303064 50.9415
0.305403 50.9445
0.307767 50.9511
0.310157 50.963
0.312573 50.9342
0.315016 50.94
0.317485 50.9442
0.31998 50.9224
0.322503 50.9136
0.325053 50.9201
0.327632 50.9321
0.330238 50.9357
0.332872 50.9076
0.335535 50.9121
0.338227 50.9211
0.340948 50.8821
0.343699 50.8577
0.346479 50.8047
0.34929 50.7416
0.352132 50.6675
0.355004 50.6027
0.357908 50.5408
0.360843 50.4949
0.36381 50.4493
0.366809 50.3727
0.369841 50.2971
0.372906 50.2308
0.376004 50.1513
0.379136 50.0737
0.382302 49.9915
0.385502 49.902
0.388737 49.8196
0.392007 49.7339
0.395313 49.6491
0.398654 49.5705
0.402032 49.4966
0.405447 49.4239
0.408899 49.3552
0.412388 49.2884
0.415916 49.2293
0.419481 49.1761
0.423086 49.125
0.426729 49.0767
0.430412 49.0127
0.434136 48.9451
0.437899 48.8774
0.441704 48.8211
0.44555 48.7626
0.449437 48.703
0.453367 48.6011
0.45734 48.5216
0.461356 48.4132
0.465415 48.3361
0.469519 48.2457
0.473667 48.1343
0.477861 47.9653
0.4821 47.8078
0.486385 47.6461
0.490716 47.4381
0.495095 47.2779
0.499521 47.1428
0.503995 46.9958
0.508518 46.8355
0.51309 46.672
0.517712 46.5266
0.522384 46.404
0.527107 46.2927
0.531881 46.181
0.536707 46.0758
0.541586 45.9857
0.546518 45.9338
0.551503 45.9035
0.556542 45.868
0.561636 45.8186
0.566786 45.7299
0.571991 45.6111
0.577253 45.4692
0.582572 45.3313
0.587949 45.2197
0.593385 45.1126
0.59888 44.9971
0.604434 44.8868
0.610048 44.7835
0.615724 44.7015
0.621462 44.6134
0.627261 44.5336
0.633124 44.445
0.639051 44.377
0.645042 44.3113
0.651098 44.2163
0.657219 44.1239
0.663408 44.0294
0.669664 43.9449
0.675987 43.8552
0.68238 43.7793
0.688842 43.7423
0.695374 43.7102
0.701977 43.6629
0.708652 43.5659
0.715399 43.4432
0.72222 43.3472
0.729115 43.2698
0.736085 43.2125
0.74313 43.1497
0.750252 43.1033
0.757452 43.0831
0.76473 43.0519
0.772087 42.9785
0.779524 42.7922
0.787042 42.5739
0.794641 42.3567
0.802323 42.1823
0.810089 42.05
0.817939 41.926
0.825874 41.8137
0.833896 41.7102
0.842004 41.6012
0.850201 41.5115
0.858487 41.4189
0.866863 41.3149
0.87533 41.2034
0.883889 41.1039
0.892542 41.0092
0.901288 40.8598
0.910129 40.625
0.919066 40.3543
0.928101 40.0834
0.93826 39.8337
0.949496 39.6025
0.960731 39.4142
0.971966 39.225
0.983202 39.0272
0.994437 38.8342
1.00567 38.6049
1.01691 38.3395
1.02814 38.0147
1.03938 37.7535
1.05061 37.5319
1.06185 37.3011
1.07308 37.0284
1.08432 36.716
1.09555 36.3774
1.10679 36.0663
1.11803 35.7857
1.12926 35.5069
1.1405 35.2226
1.15173 34.9206
1.16297 34.6469
1.1742 34.3955
1.18544 34.1244
1.19667 33.8322
1.20791 33.5062
1.21914 33.1888
1.23038 32.8897
1.24161 32.5913
1.25285 32.2896
1.26409 32.0014
1.27532 31.6815
1.28656 31.3724
1.29779 31.0691
1.30903 30.7681
1.32026 30.4499
1.3315 30.1391
1.34273 29.8329
1.35397 29.5244
1.3652 29.2284
1.37644 28.9528
1.38767 28.6889
1.39891 28.435
1.41014 28.1876
1.42138 27.9344
1.43262 27.7017
1.44385 27.4499
1.45509 27.2121
1.46632 26.9659
1.47756 26.7352
1.48879 26.5225
1.50003 26.3306
1.51126 26.1535
1.5225 25.9778
1.53373 25.8215
1.54497 25.6442
1.5562 25.4701
1.56744 25.3187
1.57867 25.18
1.58991 25.0572
1.60115 24.944
1.61238 24.8486
1.62362 24.7525
1.63485 24.6717
1.64609 24.645
1.65732 24.6189
1.66856 24.5789
1.67979 24.5423
1.69103 24.5007
1.70226 24.4376
1.7135 24.3941
1.72473 24.4047
1.73597 24.4661
1.7472 24.6069
1.75844 24.6717
1.76968 24.7451
1.78091 24.8401
1.79215 24.9363
1.80338 25.0211
1.81462 25.1045
1.82585 25.1872
1.83709 25.2622
1.84832 25.3317
1.85956 25.3893
1.87079 25.4462
1.88203 25.5467
1.89326 25.6639
1.9045 25.7609
1.91573 25.8471
1.92697 25.9222
1.93821 25.9786
1.94944 26.0459
1.96068 26.1057
1.97191 26.1524
1.98315 26.1974
1.99438 26.2738
