# ccx tau_xx tau_yy tau_zz
0.000485708 -32.3504 -0.435602 0
0.00145827 -24.4932 -0.401213 0
0.00243313 -19.161 -0.190561 0
0.00341029 -17.9746 -0.0556716 0
0.00438975 -20.3783 -0.00388325 0
0.00537153 -21.5463 0.00619549 0
0.00635563 -21.7356 0.00266058 0
0.00734204 -21.5698 -0.0111553 0
0.00833079 -21.3112 -0.0196101 0
0.00932187 -21.0504 -0.0206455 0
0.0103153 -20.8065 -0.0189545 0
0.011311 -20.5688 -0.0171429 0
0.0123092 -20.3422 -0.0158883 0
0.0133096 -20.1212 -0.0149149 0
0.0143125 -19.9106 -0.0140792 0
0.0153177 -19.7093 -0.0132278 0
0.0163252 -19.5203 -0.0123833 0
0.0173352 -19.3414 -0.0116001 0
0.0183475 -19.1713 -0.0108956 0
0.0193622 -19.01 -0.0102652 0
0.0203793 -18.8573 -0.00969461 0
0.0213988 -18.7123 -0.009173 0
0.0224208 -18.574 -0.00869532 0
0.0234451 -18.4421 -0.0082544 0
0.0244718 -18.3161 -0.00784493 0
0.025501 -18.1962 -0.00746005 0
0.0265326 -18.0812 -0.00709869 0
0.0275667 -17.9712 -0.00676497 0
0.0286031 -17.8658 -0.00645072 0
0.0296421 -17.7649 -0.00615682 0
0.0306834 -17.6678 -0.00588265 0
0.0317273 -17.5745 -0.00562783 0
0.0327736 -17.4847 -0.00538972 0
0.0338223 -17.3983 -0.00516561 0
0.0348736 -17.315 -0.00495475 0
0.0359273 -17.2346 -0.00475767 0
0.0369835 -17.1571 -0.00457364 0
0.0380422 -17.0821 -0.00440246 0
0.0391034 -17.0094 -0.00424514 0
0.0401671 -16.939 -0.0041015 0
0.0412333 -16.8704 -0.00397061 0
0.0423021 -16.8035 -0.00385338 0
0.0433733 -16.7382 -0.00374752 0
0.0444471 -16.6742 -0.00365241 0
0.0455234 -16.6116 -0.0035663 0
0.0466023 -16.55 -0.0034876 0
0.0476837 -16.4895 -0.00341617 0
0.0487676 -16.43 -0.00334929 0
0.0498542 -16.3715 -0.00328562 0
0.0509432 -16.3139 -0.00322362 0
0.0520349 -16.2573 -0.00316246 0
0.0531291 -16.2017 -0.00310203 0
0.0542259 -16.1471 -0.00304262 0
0.0553253 -16.0936 -0.00298286 0
0.0564273 -16.041 -0.00292395 0
0.0575319 -15.9895 -0.00286694 0
0.0586391 -15.9388 -0.00281158 0
0.0597489 -15.8891 -0.00275763 0
0.0608614 -15.8403 -0.00270483 0
0.0619764 -15.7923 -0.00265244 0
0.0630941 -15.7452 -0.0026007 0
0.0642144 -15.699 -0.00254781 0
