# ccx tau_xx tau_yy tau_zz
0.000485708 -52.6717 -0.916663 0
0.00145827 -32.9087 -0.0698771 0
0.00243313 -31.7411 0.000375209 0
0.00341029 -30.5055 -0.00629819 0
0.00438975 -29.515 -0.00649504 0
0.00537153 -28.5969 -0.00635715 0
0.00635563 -27.7697 -0.0057925 0
0.00734204 -27.0454 -0.00514499 0
0.00833079 -26.4076 -0.00456802 0
0.00932187 -25.8439 -0.00406332 0
0.0103153 -25.3415 -0.00362804 0
0.011311 -24.8909 -0.00325604 0
0.0123092 -24.4832 -0.00294965 0
0.0133096 -24.1106 -0.00269552 0
0.0143125 -23.7683 -0.00247842 0
0.0153177 -23.4518 -0.00228759 0
0.0163252 -23.1585 -0.00211681 0
0.0173352 -22.8855 -0.00196581 0
0.0183475 -22.6306 -0.00183204 0
0.0193622 -22.3916 -0.00171469 0
0.0203793 -22.1666 -0.00161108 0
0.0213988 -21.9541 -0.0015167 0
0.0224208 -21.7532 -0.00143042 0
0.0234451 -21.5627 -0.00135378 0
0.0244718 -21.3814 -0.00128349 0
0.025501 -21.2089 -0.00121857 0
0.0265326 -21.0442 -0.00116014 0
0.0275667 -20.8867 -0.00110546 0
0.0286031 -20.736 -0.00105533 0
0.0296421 -20.5914 -0.00100951 0
0.0306834 -20.4526 -0.00096573 0
0.0317273 -20.3192 -0.000926013 0
0.0327736 -20.1906 -0.000888385 0
0.0338223 -20.0669 -0.000853597 0
0.0348736 -19.9474 -0.000820718 0
0.0359273 -19.8322 -0.000790348 0
0.0369835 -19.7205 -0.000761968 0
0.0380422 -19.6127 -0.000735315 0
0.0391034 -19.508 -0.000710185 0
0.0401671 -19.4067 -0.000686687 0
0.0412333 -19.3082 -0.000664522 0
0.0423021 -19.2126 -0.000643437 0
0.0433733 -19.1196 -0.000623648 0
0.0444471 -19.0293 -0.000604538 0
0.0455234 -18.9412 -0.000586556 0
0.0466023 -18.8555 -0.000569149 0
0.0476837 -18.7721 -0.000552719 0
0.0487676 -18.6907 -0.00053692 0
0.0498542 -18.6114 -0.000521983 0
0.0509432 -18.534 -0.00050765 0
0.0520349 -18.4585 -0.000493931 0
0.0531291 -18.3847 -0.000480926 0
0.0542259 -18.3126 -0.000468353 0
0.0553253 -18.2422 -0.00045649 0
0.0564273 -18.1733 -0.000444981 0
0.0575319 -18.1059 -0.000434046 0
0.0586391 -18.0399 -0.000423532 0
0.0597489 -17.9753 -0.000413321 0
0.0608614 -17.9121 -0.000403753 0
0.0619764 -17.85 -0.000394342 0
0.0630941 -17.7893 -0.000385448 0
0.0642144 -17.7297 -0.000376894 0
0.0653374 -17.6712 -0.000368524 0
0.066463 -17.6138 -0.000360621 0
0.0675913 -17.5575 -0.000352869 0
0.0687222 -17.5022 -0.000345447 0
0.0698559 -17.4479 -0.000338331 0
0.0709921 -17.3945 -0.000331343 0
0.0721311 -17.342 -0.00032471 0
0.0732728 -17.2905 -0.000318262 0
0.0744171 -17.2397 -0.000311964 0
0.0755642 -17.1899 -0.00030599 0
0.0767139 -17.1408 -0.000300109 0
0.0778664 -17.0925 -0.00029444 0
0.0790216 -17.045 -0.000288995 0
0.0801795 -16.9982 -0.000283617 0
0.0813402 -16.9521 -0.000278468 0
0.0825035 -16.9067 -0.000273474 0
0.0836697 -16.862 -0.000268568 0
0.0848386 -16.8179 -0.000263859 0
0.0860102 -16.7745 -0.000259288 0
0.0871846 -16.7317 -0.000254798 0
0.0883618 -16.6895 -0.000250466 0
0.0895418 -16.6479 -0.000246269 0
0.0907245 -16.6069 -0.000242127 0
0.0919101 -16.5664 -0.000238127 0
0.0930984 -16.5265 -0.000234265 0
0.0942895 -16.4871 -0.000230429 0
0.0954835 -16.4482 -0.000226742 0
0.0966803 -16.4098 -0.000223156 0
0.0978799 -16.3719 -0.000219619 0
0.0990823 -16.3345 -0.000216196 0
0.100288 -16.2976 -0.000212872 0
0.101496 -16.2611 -0.000209603 0
0.102707 -16.2251 -0.000206423 0
0.10392 -16.1895 -0.000203327 0
0.105137 -16.1544 -0.000200306 0
0.106357 -16.1196 -0.00019734 0
0.107579 -16.0853 -0.000194455 0
0.108804 -16.0513 -0.000191656 0
0.110033 -16.0178 -0.000188881 0
0.111264 -15.9846 -0.000186194 0
0.112498 -15.9518 -0.000183575 0
0.113735 -15.9194 -0.000180997 0
0.114975 -15.8874 -0.000178475 0
0.116217 -15.8556 -0.000176019 0
0.117463 -15.8243 -0.000173622 0
0.118712 -15.7932 -0.000171251 0
0.119963 -15.7625 -0.000168952 0
0.121218 -15.7321 -0.0001667 0
0.122475 -15.7021 -0.000164489 0
0.123736 -15.6723 -0.000162321 0
0.124999 -15.6429 -0.000160203 0
0.126266 -15.6137 -0.000158136 0
0.127535 -15.5849 -0.000156095 0
0.128807 -15.5563 -0.0001541 0
0.130083 -15.528 -0.000152152 0
0.131361 -15.5 -0.000150242 0
0.132643 -15.4722 -0.000148357 0
0.133927 -15.4448 -0.000146519 0
0.135215 -15.4176 -0.00014472 0
0.136505 -15.3906 -0.000142951 0
0.137799 -15.3639 -0.000141211 0
0.139096 -15.3374 -0.000139513 0
0.140395 -15.3112 -0.000137847 0
0.141698 -15.2852 -0.000136207 0
0.143004 -15.2595 -0.000134597 0
0.144313 -15.234 -0.000133022 0
0.145625 -15.2087 -0.000131477 0
0.14694 -15.1836 -0.000129955 0
