# ccx y+
0.000485708 0.300344
0.00145827 0.300171
0.00243313 0.299915
0.00341029 0.299741
0.00438975 0.299483
0.00537153 0.299309
0.00635563 0.299049
0.00734204 0.298874
0.00833079 0.298613
0.00932187 0.298438
0.0103153 0.298175
0.011311 0.297999
0.0123092 0.297735
0.0133096 0.297559
0.0143125 0.297293
0.0153177 0.297116
0.0163252 0.296848
0.0173352 0.296671
0.0183475 0.296402
0.0193622 0.296225
0.0203793 0.295954
0.0213988 0.295776
0.0224208 0.295503
0.0234451 0.295325
0.0244718 0.295051
0.025501 0.294872
0.0265326 0.294597
0.0275667 0.294418
0.0286031 0.294141
0.0296421 0.293961
0.0306834 0.293683
0.0317273 0.293503
0.0327736 0.293223
0.0338223 0.293043
0.0348736 0.292762
0.0359273 0.292582
0.0369835 0.292299
0.0380422 0.292119
0.0391034 0.291834
0.0401671 0.291654
0.0412333 0.291368
0.0423021 0.291188
0.0433733 0.290901
0.0444471 0.29072
0.0455234 0.290432
0.0466023 0.290252
0.0476837 0.289963
0.0487676 0.289783
0.0498542 0.289493
0.0509432 0.289313
0.0520349 0.289022
0.0531291 0.288842
0.0542259 0.28855
0.0553253 0.28837
0.0564273 0.288078
0.0575319 0.287899
0.0586391 0.287606
0.0597489 0.287427
0.0608614 0.287134
0.0619764 0.286956
0.0630941 0.286663
0.0642144 0.286486
0.0653374 0.286192
0.066463 0.286016
0.0675913 0.285723
0.0687222 0.285547
0.0698559 0.285255
0.0709921 0.28508
0.0721311 0.284788
0.0732728 0.284615
0.0744171 0.284324
0.0755642 0.284152
0.0767139 0.283863
0.0778664 0.283692
0.0790216 0.283405
0.0801795 0.283236
0.0813402 0.282951
0.0825035 0.282784
0.0836697 0.282501
0.0848386 0.282337
0.0860102 0.282057
0.0871846 0.281895
0.0883618 0.281619
0.0895418 0.28146
0.0907245 0.281189
0.0919101 0.281033
0.0930984 0.280766
0.0942895 0.280614
0.0954835 0.280353
0.0966803 0.280204
0.0978799 0.27995
0.0990823 0.279805
0.100288 0.279559
0.101496 0.279419
0.102707 0.279181
0.10392 0.279047
0.105137 0.278818
0.106357 0.27869
0.107579 0.278472
0.108804 0.278351
0.110033 0.278145
0.111264 0.278031
0.112498 0.27784
0.113735 0.277734
0.114975 0.277558
0.116217 0.277461
0.117463 0.277302
0.118712 0.277216
0.119963 0.277077
0.121218 0.277001
0.122475 0.276884
0.123736 0.27682
0.124999 0.276728
0.126266 0.276678
0.127535 0.276612
0.128807 0.276577
0.130083 0.276542
0.131361 0.276524
0.132643 0.276523
0.133927 0.276532
0.135215 0.276554
0.136505 0.276597
0.137799 0.276641
0.139096 0.276729
0.140395 0.276797
0.141698 0.276933
0.143004 0.277027
0.144313 0.277216
0.145625 0.27734
0.14694 0.277587
0.148258 0.277743
0.149579 0.278055
0.150904 0.278246
0.152231 0.278629
0.153562 0.278859
0.154896 0.279321
0.156233 0.279594
0.157573 0.280141
0.158916 0.280462
0.160263 0.281104
0.161613 0.281476
0.162965 0.282222
0.164321 0.282651
0.165681 0.283511
0.167043 0.284002
0.168409 0.284986
0.169778 0.285545
0.17115 0.286665
0.172525 0.287298
0.173904 0.288567
0.175286 0.289281
0.176671 0.290711
0.178059 0.291514
0.179451 0.293119
0.180846 0.294019
0.182244 0.295814
0.183646 0.296819
0.18505 0.298821
0.186459 0.299939
0.18787 0.302165
0.189285 0.303405
0.190703 0.305874
0.192124 0.307246
0.193549 0.309979
0.194978 0.311492
0.196409 0.314509
0.197844 0.316175
0.199282 0.319497
0.200724 0.321328
0.202169 0.324978
0.203618 0.326987
0.20507 0.330987
0.206525 0.333186
0.207903 0.337311
0.209207 0.339443
0.210526 0.343712
0.211859 0.346056
0.213207 0.350757
0.214569 0.353337
0.215947 0.358511
0.217339 0.361352
0.218746 0.367044
0.220168 0.370174
0.221606 0.376435
0.22306 0.379883
0.224529 0.38677
0.226015 0.390567
0.227516 0.398145
0.229034 0.402324
0.230569 0.410667
0.23212 0.415268
0.233687 0.424449
0.235272 0.429521
0.236875 0.439621
0.238494 0.445217
0.240131 0.45633
0.241786 0.462507
0.243459 0.474743
0.24515 0.481562
0.24686 0.495044
0.248588 0.502572
0.250335 0.517446
0.252101 0.52576
0.253886 0.542183
0.25569 0.55138
0.257514 0.569525
0.259358 0.579719
0.261222 0.599784
0.263106 0.6111
0.265011 0.633326
0.266937 0.6459
0.268883 0.670578
0.27085 0.684565
0.272839 0.71203
0.27485 0.727622
0.276882 0.758254
0.278936 0.775694
0.281013 0.809923
0.283113 0.829508
0.285235 0.867842
0.28738 0.889923
0.289548 0.932983
0.291741 0.957955
0.293956 1.00653
0.296196 1.03484
0.298461 1.08988
0.30075 1.1221
0.303064 1.18474
0.305403 1.22159
0.307767 1.29316
0.310157 1.33555
0.312573 1.41767
0.315016 1.46674
0.317485 1.5614
0.31998 1.61853
0.322503 1.72824
0.325053 1.79509
0.327632 1.92302
0.330238 2.00164
0.332872 2.15176
0.335535 2.24464
0.338227 2.42185
0.340948 2.53202
0.343699 2.74179
