# ccx tau_xx tau_yy tau_zz
0.150904 -14.9161 -0.000373512 0
0.152231 -14.8923 -0.000369404 0
0.153562 -14.8687 -0.000365381 0
0.154896 -14.8452 -0.000361405 0
0.156233 -14.822 -0.000357493 0
0.157573 -14.7989 -0.000353679 0
0.158916 -14.7761 -0.000349904 0
0.160263 -14.7534 -0.000346208 0
0.161613 -14.7309 -0.000342553 0
0.162965 -14.7086 -0.000338961 0
0.164321 -14.6865 -0.000335448 0
0.165681 -14.6645 -0.000331973 0
0.167043 -14.6427 -0.000328561 0
0.168409 -14.621 -0.000325189 0
0.169778 -14.5996 -0.000321873 0
0.17115 -14.5783 -0.00031863 0
0.172525 -14.5571 -0.000315419 0
0.173904 -14.5361 -0.000312268 0
0.175286 -14.5153 -0.000309154 0
0.176671 -14.4946 -0.000306089 0
0.178059 -14.4741 -0.000303091 0
0.179451 -14.4537 -0.000300124 0
0.180846 -14.4335 -0.000297207 0
0.182244 -14.4134 -0.000294324 0
0.183646 -14.3935 -0.000291484 0
0.18505 -14.3737 -0.000288702 0
0.186459 -14.354 -0.000285954 0
0.18787 -14.3345 -0.000283242 0
0.189285 -14.3151 -0.000280569 0
0.190703 -14.2958 -0.000277934 0
0.192124 -14.2767 -0.000275344 0
0.193549 -14.2577 -0.000272792 0
0.194978 -14.2388 -0.000270265 0
0.196409 -14.2201 -0.000267784 0
0.197844 -14.2014 -0.000265323 0
0.199282 -14.1829 -0.000262915 0
0.200724 -14.1646 -0.000260525 0
0.202169 -14.1463 -0.0002582 0
0.203618 -14.1282 -0.000255831 0
0.20507 -14.1101 -0.000253633 0
0.206525 -14.0922 -0.000251087 0
0.207903 -14.0754 -0.000248974 0
0.209207 -14.0596 -0.000247331 0
0.210526 -14.0438 -0.000245166 0
0.211859 -14.0279 -0.000243288 0
0.213207 -14.0119 -0.000241293 0
0.214569 -13.996 -0.000239378 0
0.215947 -13.9799 -0.000237448 0
0.217339 -13.9638 -0.000235543 0
0.218746 -13.9477 -0.000233633 0
0.220168 -13.9315 -0.000231737 0
0.221606 -13.9153 -0.000229842 0
0.22306 -13.8991 -0.00022796 0
0.224529 -13.8828 -0.000226088 0
0.226015 -13.8664 -0.000224219 0
0.227516 -13.85 -0.000222359 0
0.229034 -13.8336 -0.000220505 0
0.230569 -13.8171 -0.000218658 0
0.23212 -13.8006 -0.000216819 0
0.233687 -13.784 -0.000214992 0
0.235272 -13.7674 -0.000213168 0
0.236875 -13.7508 -0.000211355 0
0.238494 -13.7341 -0.000209545 0
0.240131 -13.7174 -0.000207744 0
0.241786 -13.7006 -0.000205957 0
0.243459 -13.6838 -0.000204174 0
0.24515 -13.667 -0.0002024 0
0.24686 -13.6501 -0.000200632 0
0.248588 -13.6332 -0.000198871 0
0.250335 -13.6162 -0.000197128 0
0.252101 -13.5992 -0.000195385 0
0.253886 -13.5822 -0.000193655 0
0.25569 -13.5651 -0.00019193 0
0.257514 -13.548 -0.000190213 0
0.259358 -13.5309 -0.000188513 0
0.261222 -13.5138 -0.000186815 0
0.263106 -13.4966 -0.000185131 0
0.265011 -13.4793 -0.000183449 0
0.266937 -13.4621 -0.000181779 0
0.268883 -13.4448 -0.000180122 0
0.27085 -13.4274 -0.000178471 0
0.272839 -13.4101 -0.000176832 0
0.27485 -13.3927 -0.000175196 0
0.276882 -13.3753 -0.000173573 0
0.278936 -13.3578 -0.000171962 0
0.281013 -13.3404 -0.000170359 0
0.283113 -13.3229 -0.000168763 0
0.285235 -13.3053 -0.000167174 0
0.28738 -13.2878 -0.000165602 0
0.289548 -13.2702 -0.000164036 0
0.291741 -13.2526 -0.000162481 0
0.293956 -13.2349 -0.00016093 0
0.296196 -13.2173 -0.000159393 0
0.298461 -13.1996 -0.000157867 0
0.30075 -13.1819 -0.000156351 0
0.303064 -13.1641 -0.00015484 0
0.305403 -13.1464 -0.000153342 0
0.307767 -13.1286 -0.000151854 0
0.310157 -13.1108 -0.000150376 0
0.312573 -13.0929 -0.000148907 0
0.315016 -13.0751 -0.000147446 0
0.317485 -13.0572 -0.000145997 0
0.31998 -13.0393 -0.000144558 0
0.322503 -13.0214 -0.00014313 0
0.325053 -13.0035 -0.000141708 0
0.327632 -12.9855 -0.000140297 0
0.330238 -12.9676 -0.000138899 0
0.332872 -12.9496 -0.000137511 0
0.335535 -12.9316 -0.000136128 0
0.338227 -12.9136 -0.000134756 0
0.340948 -12.8955 -0.000133398 0
0.343699 -12.8775 -0.000132049 0
0.346479 -12.8594 -0.000130706 0
0.34929 -12.8413 -0.000129374 0
0.352132 -12.8232 -0.000128054 0
0.355004 -12.8051 -0.000126745 0
0.357908 -12.787 -0.000125442 0
0.360843 -12.7688 -0.00012415 0
0.36381 -12.7507 -0.000122869 0
0.366809 -12.7325 -0.000121599 0
0.369841 -12.7143 -0.000120335 0
0.372906 -12.6961 -0.000119082 0
0.376004 -12.678 -0.00011784 0
0.379136 -12.6597 -0.00011661 0
0.382302 -12.6415 -0.000115384 0
0.385502 -12.6233 -0.00011417 0
0.388737 -12.6051 -0.000112968 0
0.392007 -12.5868 -0.000111775 0
0.395313 -12.5686 -0.000110587 0
0.398654 -12.5503 -0.000109413 0
0.402032 -12.532 -0.00010825 0
0.405447 -12.5138 -0.000107093 0
0.408899 -12.4955 -0.000105946 0
0.412388 -12.4772 -0.00010481 0
0.415916 -12.4589 -0.000103686 0
0.419481 -12.4406 -0.000102566 0
0.423086 -12.4223 -0.000101458 0
0.426729 -12.404 -0.00010036 0
0.430412 -12.3857 -9.92721e-05 0
0.434136 -12.3674 -9.81906e-05 0
0.437899 -12.3491 -9.71199e-05 0
0.441704 -12.3308 -9.6061e-05 0
0.44555 -12.3124 -9.50087e-05 0
0.449437 -12.2941 -9.39644e-05 0
0.453367 -12.2758 -9.29316e-05 0
0.45734 -12.2575 -9.19105e-05 0
0.461356 -12.2392 -9.08926e-05 0
0.465415 -12.2208 -8.98864e-05 0
0.469519 -12.2025 -8.88922e-05 0
0.473667 -12.1842 -8.79021e-05 0
0.477861 -12.1659 -8.69231e-05 0
0.4821 -12.1476 -8.59537e-05 0
0.486385 -12.1293 -8.49936e-05 0
0.490716 -12.111 -8.40395e-05 0
0.495095 -12.0927 -8.3095e-05 0
0.499521 -12.0744 -8.21637e-05 0
0.503995 -12.0561 -8.12347e-05 0
0.508518 -12.0378 -8.03167e-05 0
0.51309 -12.0195 -7.94104e-05 0
0.517712 -12.0012 -7.8509e-05 0
0.522384 -11.9829 -7.76167e-05 0
0.527107 -11.9647 -7.67336e-05 0
0.531881 -11.9464 -7.586e-05 0
0.536707 -11.9281 -7.49914e-05 0
0.541586 -11.9099 -7.41327e-05 0
0.546518 -11.8916 -7.3286e-05 0
0.551503 -11.8734 -7.24415e-05 0
0.556542 -11.8552 -7.16077e-05 0
0.561636 -11.837 -7.07841e-05 0
0.566786 -11.8187 -6.99647e-05 0
0.571991 -11.8006 -6.91548e-05 0
0.577253 -11.7824 -6.83549e-05 0
0.582572 -11.7642 -6.75608e-05 0
0.587949 -11.746 -6.67735e-05 0
0.593385 -11.7279 -6.59972e-05 0
0.59888 -11.7097 -6.52264e-05 0
0.604434 -11.6916 -6.44627e-05 0
0.610048 -11.6734 -6.3709e-05 0
0.615724 -11.6553 -6.29615e-05 0
0.621462 -11.6372 -6.2221e-05 0
0.627261 -11.6191 -6.14886e-05 0
0.633124 -11.6011 -6.07649e-05 0
0.639051 -11.583 -6.00465e-05 0
0.645042 -11.565 -5.93361e-05 0
0.651098 -11.5469 -5.86352e-05 0
0.657219 -11.5289 -5.79373e-05 0
0.663408 -11.5109 -5.72499e-05 0
0.669664 -11.4929 -5.65696e-05 0
0.675987 -11.4749 -5.58939e-05 0
0.68238 -11.457 -5.52274e-05 0
0.688842 -11.439 -5.45677e-05 0
0.695374 -11.4211 -5.39134e-05 0
0.701977 -11.4032 -5.32672e-05 0
0.708652 -11.3853 -5.26286e-05 0
0.715399 -11.3674 -5.19945e-05 0
0.72222 -11.3496 -5.13683e-05 0
0.729115 -11.3317 -5.07496e-05 0
0.736085 -11.3139 -5.01346e-05 0
0.74313 -11.2961 -4.95297e-05 0
0.750252 -11.2783 -4.89299e-05 0
0.757452 -11.2606 -4.83354e-05 0
0.76473 -11.2428 -4.77485e-05 0
0.772087 -11.2251 -4.71678e-05 0
0.779524 -11.2074 -4.6592e-05 0
0.787042 -11.1897 -4.60249e-05 0
0.794641 -11.172 -4.54627e-05 0
0.802323 -11.1544 -4.49058e-05 0
0.810089 -11.1367 -4.43567e-05 0
0.817939 -11.1191 -4.38122e-05 0
0.825874 -11.1016 -4.32727e-05 0
0.833896 -11.084 -4.2743e-05 0
0.842004 -11.0664 -4.22154e-05 0
0.850201 -11.0489 -4.16948e-05 0
0.858487 -11.0314 -4.11802e-05 0
0.866863 -11.014 -4.06708e-05 0
0.87533 -10.9965 -4.01661e-05 0
0.883889 -10.9791 -3.96698e-05 0
0.892542 -10.9617 -3.9175e-05 0
0.901288 -10.9443 -3.86894e-05 0
0.910129 -10.9269 -3.82043e-05 0
0.919066 -10.9096 -3.77225e-05 0
0.928101 -10.8923 -3.72903e-05 0
0.93826 -10.873 -3.67458e-05 0
0.949496 -10.8521 -3.6163e-05 0
0.960731 -10.8315 -3.56389e-05 0
0.971966 -10.8111 -3.51151e-05 0
0.983202 -10.7911 -3.46056e-05 0
0.994437 -10.7713 -3.4104e-05 0
1.00567 -10.7518 -3.36181e-05 0
1.01691 -10.7326 -3.31407e-05 0
1.02814 -10.7137 -3.26775e-05 0
1.03938 -10.6949 -3.22248e-05 0
1.05061 -10.6765 -3.17828e-05 0
1.06185 -10.6583 -3.13516e-05 0
1.07308 -10.6403 -3.09308e-05 0
1.08432 -10.6226 -3.05193e-05 0
1.09555 -10.6051 -3.01197e-05 0
1.10679 -10.5878 -2.97266e-05 0
1.11803 -10.5707 -2.93447e-05 0
1.12926 -10.5539 -2.8971e-05 0
1.1405 -10.5372 -2.86061e-05 0
1.15173 -10.5208 -2.82486e-05 0
1.16297 -10.5045 -2.78991e-05 0
1.1742 -10.4885 -2.75554e-05 0
1.18544 -10.4726 -2.72203e-05 0
1.19667 -10.457 -2.689e-05 0
1.20791 -10.4415 -2.65674e-05 0
1.21914 -10.4262 -2.62506e-05 0
1.23038 -10.411 -2.59405e-05 0
1.24161 -10.3961 -2.5636e-05 0
1.25285 -10.3813 -2.5339e-05 0
1.26409 -10.3667 -2.50468e-05 0
1.27532 -10.3522 -2.47612e-05 0
1.28656 -10.3379 -2.44808e-05 0
1.29779 -10.3238 -2.42062e-05 0
1.30903 -10.3098 -2.39364e-05 0
1.32026 -10.296 -2.36729e-05 0
1.3315 -10.2822 -2.34138e-05 0
1.34273 -10.2687 -2.31603e-05 0
1.35397 -10.2553 -2.29115e-05 0
1.3652 -10.2421 -2.26684e-05 0
1.37644 -10.2289 -2.24293e-05 0
1.38767 -10.2159 -2.21952e-05 0
1.39891 -10.2031 -2.19654e-05 0
1.41014 -10.1903 -2.17396e-05 0
1.42138 -10.1777 -2.15181e-05 0
1.43262 -10.1653 -2.1302e-05 0
1.44385 -10.1529 -2.10889e-05 0
1.45509 -10.1407 -2.08805e-05 0
1.46632 -10.1285 -2.06755e-05 0
1.47756 -10.1165 -2.04739e-05 0
1.48879 -10.1046 -2.02762e-05 0
1.50003 -10.0928 -2.00822e-05 0
1.51126 -10.0811 -1.9892e-05 0
1.5225 -10.0696 -1.97046e-05 0
1.53373 -10.0581 -1.95207e-05 0
1.54497 -10.0468 -1.93392e-05 0
1.5562 -10.0355 -1.91625e-05 0
1.56744 -10.0244 -1.89869e-05 0
1.57867 -10.0133 -1.88159e-05 0
1.58991 -10.0024 -1.86452e-05 0
1.60115 -9.99147 -1.84814e-05 0
1.61238 -9.98072 -1.83155e-05 0
1.62362 -9.97002 -1.81572e-05 0
1.63485 -9.95945 -1.7996e-05 0
1.64609 -9.94893 -1.78438e-05 0
1.65732 -9.93854 -1.76873e-05 0
1.66856 -9.9282 -1.75402e-05 0
1.67979 -9.91798 -1.73882e-05 0
1.69103 -9.9078 -1.72462e-05 0
1.70226 -9.89775 -1.70995e-05 0
1.7135 -9.88774 -1.69612e-05 0
1.72473 -9.87784 -1.6821e-05 0
1.73597 -9.86799 -1.66846e-05 0
1.7472 -9.85825 -1.65533e-05 0
1.75844 -9.84855 -1.64158e-05 0
1.76968 -9.83897 -1.62965e-05 0
1.78091 -9.8294 -1.61555e-05 0
1.79215 -9.81998 -1.60519e-05 0
1.80338 -9.81053 -1.59013e-05 0
1.81462 -9.80128 -1.58222e-05 0
1.82585 -9.79193 -1.56518e-05 0
1.83709 -9.78285 -1.56119e-05 0
1.84832 -9.77359 -1.54059e-05 0
1.85956 -9.76468 -1.54231e-05 0
1.87079 -9.7555 -1.51649e-05 0
1.88203 -9.74671 -1.52623e-05 0
1.89326 -9.7377 -1.49292e-05 0
1.9045 -9.72883 -1.51345e-05 0
1.91573 -9.72034 -1.47022e-05 0
1.92697 -9.71075 -1.51205e-05 0
1.93821 -9.70373 -1.4479e-05 0
1.94944 -9.69174 -1.54062e-05 0
1.96068 -9.68861 -1.31669e-05 0
1.97191 -9.67142 -1.6536e-05 0
1.98315 -9.67637 -6.54159e-06 0
1.99438 -9.65356 -2.99278e-05 0
