# ccx tau_xx tau_yy tau_zz
0.000485708 -18.7944 -0.143124 0
0.00145827 -17.4848 -0.186295 0
0.00243313 -16.0621 -0.18936 0
0.00341029 -14.6721 -0.160703 0
0.00438975 -13.5492 -0.0674355 0
0.00537153 -13.4974 -0.0120242 0
0.00635563 -13.9582 -0.0491725 0
0.00734204 -14.4258 -0.0783479 0
0.00833079 -14.774 -0.0843756 0
0.00932187 -15.0061 -0.0761875 0
0.0103153 -15.0988 -0.0530407 0
0.011311 -15.0478 -0.0274014 0
0.0123092 -14.9173 -0.0102042 0
0.0133096 -14.7545 -0.00142837 0
0.0143125 -14.5751 -0.000245749 0
0.0153177 -14.3906 -0.00869925 0
0.0163252 -14.2028 -0.0112889 0
0.0173352 -14.0081 -0.0107071 0
0.0183475 -13.8252 -0.00974802 0
0.0193622 -13.66 -0.00955738 0
0.0203793 -13.5287 -0.0166434 0
0.0213988 -13.4302 -0.0230367 0
0.0224208 -13.3551 -0.0267581 0
0.0234451 -13.297 -0.0271403 0
0.0244718 -13.2507 -0.0250874 0
0.025501 -13.2118 -0.0219454 0
0.0265326 -13.1739 -0.0186902 0
0.0275667 -13.1389 -0.0158341 0
0.0286031 -13.1061 -0.0132089 0
0.0296421 -13.0768 -0.0114628 0
0.0306834 -13.0511 -0.0102314 0
0.0317273 -13.0278 -0.00920845 0
0.0327736 -13.006 -0.00799753 0
0.0338223 -12.9844 -0.00686384 0
0.0348736 -12.9633 -0.00591616 0
0.0359273 -12.9414 -0.00485559 0
0.0369835 -12.9188 -0.00393027 0
0.0380422 -12.8944 -0.00313948 0
0.0391034 -12.8677 -0.00250447 0
0.0401671 -12.8383 -0.00199033 0
0.0412333 -12.8067 -0.00173113 0
0.0423021 -12.7745 -0.00184353 0
0.0433733 -12.7422 -0.00206278 0
0.0444471 -12.7096 -0.00215115 0
0.0455234 -12.6766 -0.0022884 0
0.0466023 -12.6441 -0.00266267 0
0.0476837 -12.6122 -0.00283672 0
0.0487676 -12.5813 -0.00290639 0
0.0498542 -12.5527 -0.00322998 0
0.0509432 -12.5263 -0.0035132 0
0.0520349 -12.5018 -0.00363959 0
0.0531291 -12.4789 -0.00363731 0
0.0542259 -12.4571 -0.00350467 0
0.0553253 -12.436 -0.00330251 0
0.0564273 -12.4155 -0.00311893 0
0.0575319 -12.3955 -0.00294516 0
0.0586391 -12.3753 -0.00276101 0
0.0597489 -12.3548 -0.00255326 0
