# ccx y+
0.140395 1.08874
0.141698 1.08733
0.143004 1.08593
0.144313 1.08455
0.145625 1.08317
0.14694 1.08181
0.148258 1.08046
0.149579 1.07912
0.150904 1.07779
0.152231 1.07646
0.153562 1.07515
0.154896 1.07385
0.156233 1.07256
0.157573 1.07128
0.158916 1.07001
0.160263 1.06875
0.161613 1.0675
0.162965 1.06626
0.164321 1.06502
0.165681 1.0638
0.167043 1.06258
0.168409 1.06138
0.169778 1.06018
0.17115 1.05899
0.172525 1.0578
0.173904 1.05663
0.175286 1.05547
0.176671 1.05431
0.178059 1.05316
0.179451 1.05202
0.180846 1.05088
0.182244 1.04975
0.183646 1.04863
0.18505 1.04752
0.186459 1.04642
0.18787 1.04532
0.189285 1.04423
0.190703 1.04314
0.192124 1.04207
0.193549 1.041
0.194978 1.03993
0.196409 1.03888
0.197844 1.03783
0.199282 1.03678
0.200724 1.03574
0.202169 1.03471
0.203618 1.03369
0.20507 1.03267
0.206525 1.03165
0.207903 1.0307
0.209207 1.02981
0.210526 1.02891
0.211859 1.02801
0.213207 1.02711
0.214569 1.0262
0.215947 1.02529
0.217339 1.02438
0.218746 1.02346
0.220168 1.02255
0.221606 1.02162
0.22306 1.0207
0.224529 1.01977
0.226015 1.01884
0.227516 1.01791
0.229034 1.01697
0.230569 1.01603
0.23212 1.01509
0.233687 1.01415
0.235272 1.0132
0.236875 1.01225
0.238494 1.0113
0.240131 1.01034
0.241786 1.00939
0.243459 1.00843
0.24515 1.00746
0.24686 1.0065
0.248588 1.00553
0.250335 1.00456
0.252101 1.00359
0.253886 1.00261
0.25569 1.00163
0.257514 1.00065
0.259358 0.99967
0.261222 0.998685
0.263106 0.997698
0.265011 0.996708
0.266937 0.995716
0.268883 0.994722
0.27085 0.993725
0.272839 0.992726
0.27485 0.991725
0.276882 0.990722
0.278936 0.989717
0.281013 0.988709
0.283113 0.9877
0.285235 0.986688
0.28738 0.985675
0.289548 0.984659
0.291741 0.983642
0.293956 0.982622
0.296196 0.981601
0.298461 0.980577
0.30075 0.979552
0.303064 0.978525
0.305403 0.977496
0.307767 0.976465
0.310157 0.975433
0.312573 0.974399
0.315016 0.973363
0.317485 0.972325
0.31998 0.971286
0.322503 0.970245
0.325053 0.969203
0.327632 0.968159
0.330238 0.967114
0.332872 0.966066
0.335535 0.965018
0.338227 0.963968
0.340948 0.962917
0.343699 0.961863
0.346479 0.960809
0.34929 0.959754
0.352132 0.958697
0.355004 0.957638
0.357908 0.956579
0.360843 0.955518
0.36381 0.954456
0.366809 0.953393
0.369841 0.952329
0.372906 0.951263
0.376004 0.950196
0.379136 0.949129
0.382302 0.94806
0.385502 0.94699
0.388737 0.945919
0.392007 0.944847
0.395313 0.943775
0.398654 0.942701
0.402032 0.941626
0.405447 0.940551
0.408899 0.939474
0.412388 0.938397
0.415916 0.937319
0.419481 0.936241
0.423086 0.935161
0.426729 0.934081
0.430412 0.933
0.434136 0.931918
0.437899 0.930836
0.441704 0.929753
0.44555 0.92867
0.449437 0.927586
0.453367 0.926501
0.45734 0.925416
0.461356 0.924331
0.465415 0.923245
0.469519 0.922158
0.473667 0.921071
0.477861 0.919984
0.4821 0.918896
0.486385 0.917808
0.490716 0.91672
0.495095 0.915631
0.499521 0.914542
0.503995 0.913453
0.508518 0.912363
0.51309 0.911274
0.517712 0.910184
0.522384 0.909094
0.527107 0.908003
0.531881 0.906913
0.536707 0.905823
0.541586 0.904732
0.546518 0.903641
0.551503 0.902551
0.556542 0.90146
0.561636 0.90037
0.566786 0.899279
0.571991 0.898189
0.577253 0.897098
0.582572 0.896008
0.587949 0.894918
0.593385 0.893828
0.59888 0.892738
0.604434 0.891648
0.610048 0.890558
0.615724 0.889469
0.621462 0.88838
0.627261 0.887291
0.633124 0.886203
0.639051 0.885114
0.645042 0.884027
0.651098 0.882939
0.657219 0.881852
0.663408 0.880765
0.669664 0.879679
0.675987 0.878593
0.68238 0.877507
0.688842 0.876422
0.695374 0.875338
0.701977 0.874254
0.708652 0.87317
0.715399 0.872087
0.72222 0.871005
0.729115 0.869923
0.736085 0.868842
0.74313 0.867761
0.750252 0.866681
0.757452 0.865602
0.76473 0.864523
0.772087 0.863445
0.779524 0.862368
0.787042 0.861291
0.794641 0.860215
0.802323 0.85914
0.810089 0.858066
0.817939 0.856992
0.825874 0.85592
0.833896 0.854848
0.842004 0.853777
0.850201 0.852707
0.858487 0.851637
0.866863 0.850569
0.87533 0.849501
0.883889 0.848435
0.892542 0.847369
0.901288 0.846305
0.910129 0.84524
0.919066 0.844179
0.928101 0.843116
0.93826 0.841937
0.949496 0.84065
0.960731 0.839383
0.971966 0.838133
0.983202 0.8369
0.994437 0.835683
1.00567 0.834484
1.01691 0.8333
1.02814 0.832132
1.03938 0.830978
1.05061 0.829841
1.06185 0.828717
1.07308 0.827608
1.08432 0.826512
1.09555 0.825431
1.10679 0.824361
1.11803 0.823307
1.12926 0.822263
1.1405 0.821233
1.15173 0.820214
1.16297 0.819208
1.1742 0.818212
1.18544 0.81723
1.19667 0.816257
1.20791 0.815297
1.21914 0.814345
1.23038 0.813407
1.24161 0.812476
1.25285 0.811558
1.26409 0.810647
1.27532 0.809749
1.28656 0.808858
1.29779 0.807979
1.30903 0.807106
1.32026 0.806245
1.3315 0.805391
1.34273 0.804548
1.35397 0.80371
1.3652 0.802884
1.37644 0.802063
1.38767 0.801254
1.39891 0.800449
1.41014 0.799655
1.42138 0.798865
1.43262 0.798087
1.44385 0.797312
1.45509 0.796548
1.46632 0.795787
1.47756 0.795037
1.48879 0.794291
1.50003 0.793554
1.51126 0.792821
1.5225 0.792098
1.53373 0.791377
1.54497 0.790667
1.5562 0.789959
1.56744 0.78926
1.57867 0.788564
1.58991 0.787878
1.60115 0.787194
1.61238 0.786519
1.62362 0.785846
1.63485 0.785182
1.64609 0.78452
1.65732 0.783867
1.66856 0.783215
1.67979 0.782573
1.69103 0.781932
1.70226 0.781299
1.7135 0.780668
1.72473 0.780045
1.73597 0.779424
1.7472 0.77881
1.75844 0.778198
1.76968 0.777595
1.78091 0.776991
1.79215 0.776397
1.80338 0.7758
1.81462 0.775217
1.82585 0.774625
1.83709 0.774055
1.84832 0.773466
1.85956 0.772909
1.87079 0.77232
1.88203 0.771778
1.89326 0.77119
1.9045 0.770658
1.91573 0.77008
1.92697 0.769536
1.93821 0.768999
1.94944 0.768381
1.96068 0.767977
1.97191 0.767188
1.98315 0.767097
1.99438 0.76599
