# ccx tau_xx tau_yy tau_zz
0.183646 -8.81126 -0.0019395 0
0.18505 -8.79593 -0.00191212 0
0.186459 -8.78078 -0.00188539 0
0.18787 -8.76582 -0.00185933 0
0.189285 -8.75102 -0.0018339 0
0.190703 -8.7364 -0.00180901 0
0.192124 -8.72195 -0.00178471 0
0.193549 -8.70765 -0.00176102 0
0.194978 -8.69352 -0.00173793 0
0.196409 -8.67954 -0.00171541 0
0.197844 -8.66571 -0.00169345 0
0.199282 -8.65202 -0.00167202 0
0.200724 -8.63848 -0.00165111 0
0.202169 -8.62508 -0.00163071 0
0.203618 -8.61182 -0.00161084 0
0.20507 -8.59869 -0.00159121 0
0.206525 -8.58569 -0.00157222 0
0.207903 -8.57353 -0.00154963 0
0.209207 -8.56214 -0.00153097 0
0.210526 -8.55075 -0.00151408 0
0.211859 -8.53936 -0.0014978 0
0.213207 -8.52797 -0.00148208 0
0.214569 -8.51658 -0.0014668 0
0.215947 -8.50519 -0.00145184 0
0.217339 -8.4938 -0.00143714 0
0.218746 -8.48242 -0.00142266 0
0.220168 -8.47102 -0.00140839 0
0.221606 -8.45964 -0.00139431 0
0.22306 -8.44825 -0.00138039 0
0.224529 -8.43686 -0.00136663 0
0.226015 -8.42546 -0.00135302 0
0.227516 -8.41407 -0.00133954 0
0.229034 -8.40268 -0.00132622 0
0.230569 -8.39129 -0.00131303 0
0.23212 -8.37989 -0.00129991 0
0.233687 -8.3685 -0.0012869 0
0.235272 -8.35711 -0.00127402 0
0.236875 -8.34572 -0.00126128 0
0.238494 -8.33432 -0.00124868 0
0.240131 -8.32293 -0.00123623 0
0.241786 -8.31154 -0.0012239 0
0.243459 -8.30015 -0.00121171 0
0.24515 -8.28875 -0.00119964 0
0.24686 -8.27736 -0.00118768 0
0.248588 -8.26597 -0.00117584 0
0.250335 -8.25458 -0.0011641 0
0.252101 -8.24318 -0.00115243 0
0.253886 -8.23179 -0.00114086 0
0.25569 -8.2204 -0.0011294 0
0.257514 -8.20901 -0.00111805 0
0.259358 -8.19763 -0.00110683 0
0.261222 -8.18624 -0.00109574 0
0.263106 -8.17485 -0.00108476 0
0.265011 -8.16347 -0.0010739 0
0.266937 -8.15209 -0.00106314 0
0.268883 -8.1407 -0.00105249 0
0.27085 -8.12932 -0.00104193 0
0.272839 -8.11794 -0.00103145 0
0.27485 -8.10656 -0.00102109 0
0.276882 -8.09519 -0.0010108 0
0.278936 -8.08381 -0.00100059 0
0.281013 -8.07244 -0.000990476 0
0.283113 -8.06107 -0.000980457 0
0.285235 -8.0497 -0.00097053 0
0.28738 -8.03833 -0.000960693 0
0.289548 -8.02697 -0.000950943 0
0.291741 -8.01561 -0.000941276 0
0.293956 -8.00426 -0.000931692 0
0.296196 -7.9929 -0.000922187 0
0.298461 -7.98155 -0.000912767 0
0.30075 -7.97021 -0.000903425 0
0.303064 -7.95887 -0.000894171 0
0.305403 -7.94753 -0.000884992 0
0.307767 -7.93619 -0.000875902 0
0.310157 -7.92487 -0.000866884 0
0.312573 -7.91354 -0.000857945 0
0.315016 -7.90222 -0.000849094 0
0.317485 -7.89091 -0.000840292 0
0.31998 -7.8796 -0.000831594 0
0.322503 -7.8683 -0.000822999 0
0.325053 -7.857 -0.000814448 0
0.327632 -7.84571 -0.00080594 0
0.330238 -7.83443 -0.000797516 0
0.332872 -7.82315 -0.000789176 0
0.335535 -7.81188 -0.00078092 0
0.338227 -7.80061 -0.000772743 0
0.340948 -7.78936 -0.000764641 0
0.343699 -7.77811 -0.000756611 0
0.346479 -7.76687 -0.000748652 0
0.34929 -7.75563 -0.000740762 0
0.352132 -7.74441 -0.00073294 0
0.355004 -7.73319 -0.000725187 0
0.357908 -7.72198 -0.000717501 0
0.360843 -7.71077 -0.000709884 0
0.36381 -7.69958 -0.000702334 0
0.366809 -7.6884 -0.000694856 0
0.369841 -7.67722 -0.000687445 0
0.372906 -7.66605 -0.000680104 0
0.376004 -7.6549 -0.000672836 0
0.379136 -7.64375 -0.00066562 0
0.382302 -7.63262 -0.000658472 0
0.385502 -7.62149 -0.000651392 0
0.388737 -7.61037 -0.00064438 0
0.392007 -7.59926 -0.000637437 0
0.395313 -7.58817 -0.000630558 0
0.398654 -7.57708 -0.000623745 0
0.402032 -7.56601 -0.000616992 0
0.405447 -7.55495 -0.000610305 0
0.408899 -7.5439 -0.000603676 0
0.412388 -7.53285 -0.000597113 0
0.415916 -7.52183 -0.000590613 0
0.419481 -7.51081 -0.000584169 0
0.423086 -7.4998 -0.000577792 0
0.426729 -7.48881 -0.00057148 0
0.430412 -7.47783 -0.000565241 0
0.434136 -7.46686 -0.000559034 0
0.437899 -7.45591 -0.000552879 0
0.441704 -7.44496 -0.000546787 0
0.44555 -7.43403 -0.000540765 0
0.449437 -7.42311 -0.000534809 0
0.453367 -7.41221 -0.000528914 0
0.45734 -7.40132 -0.000523077 0
0.461356 -7.39045 -0.000517295 0
0.465415 -7.37958 -0.000511569 0
0.469519 -7.36873 -0.000505896 0
0.473667 -7.35789 -0.00050028 0
0.477861 -7.34707 -0.000494717 0
0.4821 -7.33626 -0.000489212 0
0.486385 -7.32547 -0.000483767 0
0.490716 -7.31469 -0.000478365 0
0.495095 -7.30392 -0.00047302 0
0.499521 -7.29317 -0.000467731 0
0.503995 -7.28244 -0.000462493 0
0.508518 -7.27171 -0.000457316 0
0.51309 -7.26101 -0.000452185 0
0.517712 -7.25031 -0.000447114 0
0.522384 -7.23964 -0.000442084 0
0.527107 -7.22898 -0.000437114 0
0.531881 -7.21833 -0.000432194 0
0.536707 -7.2077 -0.000427303 0
0.541586 -7.19709 -0.000422512 0
0.546518 -7.18648 -0.000417741 0
0.551503 -7.17591 -0.000413007 0
0.556542 -7.16533 -0.000408318 0
0.561636 -7.15479 -0.000403677 0
0.566786 -7.14424 -0.000399094 0
0.571991 -7.13373 -0.000394565 0
0.577253 -7.12322 -0.00039009 0
0.582572 -7.11274 -0.000385657 0
0.587949 -7.10226 -0.000381272 0
0.593385 -7.09182 -0.000376927 0
0.59888 -7.08137 -0.00037263 0
0.604434 -7.07096 -0.000368379 0
0.610048 -7.06054 -0.000364167 0
0.615724 -7.05016 -0.000359995 0
0.621462 -7.03979 -0.000355879 0
0.627261 -7.02944 -0.000351793 0
0.633124 -7.01909 -0.000347769 0
0.639051 -7.00878 -0.000343773 0
0.645042 -6.99847 -0.000339827 0
0.651098 -6.98819 -0.00033593 0
0.657219 -6.97791 -0.000332045 0
0.663408 -6.96767 -0.000328252 0
0.669664 -6.95742 -0.000324464 0
0.675987 -6.94722 -0.000320724 0
0.68238 -6.937 -0.000317009 0
0.688842 -6.92683 -0.000313332 0
0.695374 -6.91665 -0.00030971 0
0.701977 -6.90652 -0.000306116 0
0.708652 -6.89638 -0.000302578 0
0.715399 -6.88628 -0.00029907 0
0.72222 -6.87617 -0.000295612 0
0.729115 -6.86611 -0.000292182 0
0.736085 -6.85603 -0.000288795 0
0.74313 -6.846 -0.000285425 0
0.750252 -6.83597 -0.000282114 0
0.757452 -6.82597 -0.000278817 0
0.76473 -6.81598 -0.000275574 0
0.772087 -6.80602 -0.000272366 0
0.779524 -6.79605 -0.000269171 0
0.787042 -6.78613 -0.000266056 0
0.794641 -6.7762 -0.000262943 0
0.802323 -6.76632 -0.000259875 0
0.810089 -6.75642 -0.000256816 0
0.817939 -6.74658 -0.000253796 0
0.825874 -6.73672 -0.00025082 0
0.833896 -6.72691 -0.00024786 0
0.842004 -6.71709 -0.000244967 0
0.850201 -6.70732 -0.000242072 0
0.858487 -6.69754 -0.000239235 0
0.866863 -6.6878 -0.000236417 0
0.87533 -6.67805 -0.000233641 0
0.883889 -6.66835 -0.00023088 0
0.892542 -6.65864 -0.000228151 0
0.901288 -6.64898 -0.000225452 0
0.910129 -6.63931 -0.000222786 0
0.919066 -6.62969 -0.000220074 0
0.928101 -6.62004 -0.000217594 0
0.93826 -6.60939 -0.000217154 0
0.949496 -6.59773 -0.000214409 0
0.960731 -6.58631 -0.0002114 0
0.971966 -6.57501 -0.000208217 0
0.983202 -6.56392 -0.000205119 0
0.994437 -6.55295 -0.000202145 0
1.00567 -6.54219 -0.000199215 0
1.01691 -6.53153 -0.000196375 0
1.02814 -6.52107 -0.000193617 0
1.03938 -6.51071 -0.000190931 0
1.05061 -6.50054 -0.000188321 0
1.06185 -6.49046 -0.000185765 0
1.07308 -6.48056 -0.000183263 0
1.08432 -6.47075 -0.000180813 0
1.09555 -6.46112 -0.000178397 0
1.10679 -6.45157 -0.00017605 0
1.11803 -6.44219 -0.000173758 0
1.12926 -6.43289 -0.000171536 0
1.1405 -6.42375 -0.000169358 0
1.15173 -6.41468 -0.000167238 0
1.16297 -6.40577 -0.00016516 0
1.1742 -6.39692 -0.000163155 0
1.18544 -6.38823 -0.000161178 0
1.19667 -6.37959 -0.000159251 0
1.20791 -6.3711 -0.000157357 0
1.21914 -6.36268 -0.000155494 0
1.23038 -6.35439 -0.000153656 0
1.24161 -6.34616 -0.000151859 0
1.25285 -6.33806 -0.000150093 0
1.26409 -6.33002 -0.00014838 0
1.27532 -6.32211 -0.000146701 0
