# ccx y+
0.000485708 27.4689
0.00145827 27.3756
0.00243313 27.2709
0.00341029 27.1596
0.00438975 27.0446
0.00537153 26.9277
0.00635563 26.8095
0.00734204 26.6901
0.00833079 26.5697
0.00932187 26.4482
0.0103153 26.3258
0.011311 26.2024
0.0123092 26.0781
0.0133096 25.9529
0.0143125 25.8267
0.0153177 25.6996
0.0163252 25.5715
0.0173352 25.4425
0.0183475 25.3125
0.0193622 25.1816
0.0203793 25.0496
0.0213988 24.9166
0.0224208 24.7826
0.0234451 24.6476
0.0244718 24.5116
0.025501 24.3745
0.0265326 24.2363
0.0275667 24.097
0.0286031 23.9566
0.0296421 23.8151
0.0306834 23.6725
0.0317273 23.5287
0.0327736 23.3838
0.0338223 23.2377
0.0348736 23.0903
0.0359273 22.9418
0.0369835 22.792
0.0380422 22.641
0.0391034 22.4888
0.0401671 22.3352
0.0412333 22.1804
0.0423021 22.0242
0.0433733 21.8668
0.0444471 21.708
0.0455234 21.5478
0.0466023 21.3864
0.0476837 21.2235
0.0487676 21.0593
0.0498542 20.8938
0.0509432 20.7269
0.0520349 20.5586
0.0531291 20.389
0.0542259 20.2181
0.0553253 20.046
0.0564273 19.8725
0.0575319 19.6978
0.0586391 19.522
0.0597489 19.3451
0.0608614 19.1671
0.0619764 18.9882
0.0630941 18.8086
0.0642144 18.6282
0.0653374 18.4473
0.066463 18.266
0.0675913 18.0846
0.0687222 17.9033
0.0698559 17.7224
0.0709921 17.542
0.0721311 17.3626
0.0732728 17.1845
0.0744171 17.0081
0.0755642 16.8338
0.0767139 16.662
0.0778664 16.4932
0.0790216 16.3278
0.0801795 16.1664
0.0813402 16.0094
0.0825035 15.8573
0.0836697 15.7107
0.0848386 15.5698
0.0860102 15.4352
0.0871846 15.3072
0.0883618 15.1861
0.0895418 15.0722
0.0907245 14.9657
0.0919101 14.8667
0.0930984 14.7752
0.0942895 14.6913
0.0954835 14.6148
0.0966803 14.5455
0.0978799 14.4833
0.0990823 14.4278
0.100288 14.3787
0.101496 14.3356
0.102707 14.2981
0.10392 14.2657
0.105137 14.238
0.106357 14.2145
0.107579 14.1948
0.108804 14.1784
0.110033 14.1648
0.111264 14.1536
0.112498 14.1445
0.113735 14.1371
0.114975 14.131
0.116217 14.1259
0.117463 14.1215
0.118712 14.1176
0.119963 14.114
0.121218 14.1104
0.122475 14.1068
0.123736 14.1029
0.124999 14.0988
0.126266 14.0941
0.127535 14.089
0.128807 14.0833
0.130083 14.0771
0.131361 14.0702
0.132643 14.0627
0.133927 14.0545
0.135215 14.0458
0.136505 14.0364
0.137799 14.0264
0.139096 14.0158
0.140395 14.0047
0.141698 13.9931
0.143004 13.981
0.144313 13.9684
0.145625 13.9555
0.14694 13.9421
0.148258 13.9284
0.149579 13.9144
0.150904 13.9001
0.152231 13.8855
0.153562 13.8707
0.154896 13.8557
0.156233 13.8405
0.157573 13.8252
0.158916 13.8097
0.160263 13.7941
0.161613 13.7785
0.162965 13.7627
0.164321 13.7469
0.165681 13.7311
0.167043 13.7152
