# ccx tau_xx tau_yy tau_zz
0.000485708 -46.5204 -0.879898 0
0.00145827 -20.1271 -0.221957 0
0.00243313 -14.2545 -0.0269333 0
0.00341029 -11.9383 -0.0146398 0
0.00438975 -10.5736 -0.0106566 0
0.00537153 -9.62755 -0.00804003 0
0.00635563 -8.88493 -0.00643988 0
0.00734204 -8.28397 -0.00521281 0
0.00833079 -7.79075 -0.00431859 0
0.00932187 -7.37627 -0.0036734 0
0.0103153 -7.02031 -0.00317917 0
0.011311 -6.71008 -0.00278282 0
0.0123092 -6.43676 -0.00245981 0
0.0133096 -6.19364 -0.0021941 0
0.0143125 -5.97554 -0.00197273 0
0.0153177 -5.77841 -0.00178579 0
0.0163252 -5.59908 -0.00162613 0
0.0173352 -5.43504 -0.00148854 0
0.0183475 -5.28421 -0.00136901 0
0.0193622 -5.14492 -0.0012644 0
0.0203793 -5.01575 -0.00117223 0
0.0213988 -4.89554 -0.00109054 0
0.0224208 -4.78329 -0.00101772 0
0.0234451 -4.67816 -0.000952506 0
0.0244718 -4.57942 -0.000893823 0
0.025501 -4.48645 -0.000840796 0
0.0265326 -4.3987 -0.000792694 0
0.0275667 -4.31571 -0.000748903 0
0.0286031 -4.23704 -0.000708903 0
0.0296421 -4.16234 -0.000672251 0
0.0306834 -4.09129 -0.000638571 0
0.0317273 -4.02359 -0.000607537 0
0.0327736 -3.95899 -0.000578868 0
0.0338223 -3.89725 -0.000552322 0
0.0348736 -3.83817 -0.000527684 0
0.0359273 -3.78156 -0.000504771 0
0.0369835 -3.72726 -0.000483418 0
0.0380422 -3.6751 -0.000463481 0
0.0391034 -3.62495 -0.000444834 0
0.0401671 -3.57669 -0.000427363 0
0.0412333 -3.53019 -0.000410967 0
0.0423021 -3.48536 -0.000395556 0
0.0433733 -3.44209 -0.000381051 0
0.0444471 -3.40029 -0.000367379 0
0.0455234 -3.35988 -0.000354474 0
0.0466023 -3.32078 -0.000342279 0
0.0476837 -3.28293 -0.00033074 0
0.0487676 -3.24626 -0.00031981 0
0.0498542 -3.21071 -0.000309444 0
0.0509432 -3.17622 -0.000299603 0
0.0520349 -3.14274 -0.00029025 0
0.0531291 -3.11022 -0.000281353 0
0.0542259 -3.07861 -0.000272882 0
0.0553253 -3.04787 -0.000264809 0
0.0564273 -3.01797 -0.000257107 0
0.0575319 -2.98886 -0.000249755 0
0.0586391 -2.96051 -0.00024273 0
0.0597489 -2.93289 -0.000236012 0
0.0608614 -2.90596 -0.000229584 0
0.0619764 -2.8797 -0.000223428 0
0.0630941 -2.85408 -0.000217528 0
0.0642144 -2.82908 -0.00021187 0
0.0653374 -2.80466 -0.00020644 0
0.066463 -2.7808 -0.000201227 0
0.0675913 -2.75749 -0.000196217 0
0.0687222 -2.73471 -0.0001914 0
0.0698559 -2.71243 -0.000186767 0
0.0709921 -2.69063 -0.000182307 0
0.0721311 -2.6693 -0.000178011 0
0.0732728 -2.64842 -0.000173872 0
0.0744171 -2.62797 -0.000169882 0
0.0755642 -2.60794 -0.000166033 0
0.0767139 -2.58832 -0.000162318 0
0.0778664 -2.56909 -0.000158732 0
0.0790216 -2.55024 -0.000155268 0
0.0801795 -2.53176 -0.000151919 0
0.0813402 -2.51362 -0.000148682 0
0.0825035 -2.49583 -0.000145551 0
0.0836697 -2.47838 -0.000142522 0
0.0848386 -2.46124 -0.000139589 0
0.0860102 -2.44441 -0.000136748 0
0.0871846 -2.42789 -0.000133997 0
0.0883618 -2.41166 -0.00013133 0
0.0895418 -2.39571 -0.000128744 0
0.0907245 -2.38004 -0.000126236 0
0.0919101 -2.36464 -0.000123803 0
0.0930984 -2.34949 -0.000121442 0
0.0942895 -2.3346 -0.000119149 0
0.0954835 -2.31995 -0.000116923 0
0.0966803 -2.30555 -0.000114759 0
0.0978799 -2.29137 -0.000112657 0
0.0990823 -2.27742 -0.000110614 0
0.100288 -2.26369 -0.000108626 0
0.101496 -2.25017 -0.000106694 0
0.102707 -2.23687 -0.000104813 0
0.10392 -2.22376 -0.000102983 0
0.105137 -2.21085 -0.000101201 0
0.106357 -2.19814 -9.94657e-05 0
0.107579 -2.18561 -9.77756e-05 0
0.108804 -2.17326 -9.61291e-05 0
0.110033 -2.1611 -9.45245e-05 0
0.111264 -2.1491 -9.29604e-05 0
0.112498 -2.13728 -9.14354e-05 0
0.113735 -2.12562 -8.99482e-05 0
0.114975 -2.11413 -8.84974e-05 0
0.116217 -2.10279 -8.7082e-05 0
0.117463 -2.09161 -8.57006e-05 0
0.118712 -2.08058 -8.43522e-05 0
0.119963 -2.06969 -8.30358e-05 0
0.121218 -2.05895 -8.17502e-05 0
0.122475 -2.04835 -8.04945e-05 0
0.123736 -2.03789 -7.92678e-05 0
0.124999 -2.02756 -7.80691e-05 0
0.126266 -2.01737 -7.68976e-05 0
0.127535 -2.0073 -7.57524e-05 0
0.128807 -1.99736 -7.46328e-05 0
0.130083 -1.98754 -7.35379e-05 0
0.131361 -1.97784 -7.2467e-05 0
0.132643 -1.96826 -7.14194e-05 0
0.133927 -1.9588 -7.03944e-05 0
0.135215 -1.94945 -6.93914e-05 0
0.136505 -1.94021 -6.84096e-05 0
0.137799 -1.93108 -6.74486e-05 0
0.139096 -1.92206 -6.65076e-05 0
0.140395 -1.91314 -6.55862e-05 0
0.141698 -1.90432 -6.46837e-05 0
0.143004 -1.89561 -6.37997e-05 0
0.144313 -1.88699 -6.29336e-05 0
0.145625 -1.87847 -6.20849e-05 0
0.14694 -1.87004 -6.12532e-05 0
0.148258 -1.86171 -6.0438e-05 0
0.149579 -1.85347 -5.96389e-05 0
0.150904 -1.84531 -5.88553e-05 0
0.152231 -1.83725 -5.8087e-05 0
0.153562 -1.82927 -5.73335e-05 0
0.154896 -1.82138 -5.65944e-05 0
0.156233 -1.81357 -5.58694e-05 0
0.157573 -1.80584 -5.51581e-05 0
0.158916 -1.79819 -5.44601e-05 0
0.160263 -1.79062 -5.37751e-05 0
0.161613 -1.78312 -5.31027e-05 0
0.162965 -1.77571 -5.24427e-05 0
0.164321 -1.76836 -5.17948e-05 0
0.165681 -1.7611 -5.11586e-05 0
0.167043 -1.7539 -5.05338e-05 0
0.168409 -1.74677 -4.99203e-05 0
0.169778 -1.73972 -4.93176e-05 0
0.17115 -1.73273 -4.87256e-05 0
0.172525 -1.72581 -4.8144e-05 0
0.173904 -1.71895 -4.75725e-05 0
0.175286 -1.71216 -4.70109e-05 0
0.176671 -1.70544 -4.6459e-05 0
0.178059 -1.69878 -4.59166e-05 0
0.179451 -1.69218 -4.53834e-05 0
0.180846 -1.68564 -4.48591e-05 0
0.182244 -1.67916 -4.43438e-05 0
0.183646 -1.67274 -4.3837e-05 0
0.18505 -1.66638 -4.33386e-05 0
0.186459 -1.66007 -4.28485e-05 0
0.18787 -1.65383 -4.23664e-05 0
0.189285 -1.64763 -4.18922e-05 0
0.190703 -1.6415 -4.14256e-05 0
0.192124 -1.63541 -4.09666e-05 0
0.193549 -1.62938 -4.0515e-05 0
0.194978 -1.62341 -4.00706e-05 0
0.196409 -1.61748 -3.96334e-05 0
0.197844 -1.6116 -3.9203e-05 0
0.199282 -1.60578 -3.87794e-05 0
0.200724 -1.6 -3.83633e-05 0
0.202169 -1.59427 -3.79504e-05 0
0.203618 -1.58859 -3.75525e-05 0
0.20507 -1.58295 -3.7159e-05 0
0.206525 -1.57737 -3.66928e-05 0
0.207903 -1.57215 -3.6353e-05 0
0.209207 -1.56724 -3.61106e-05 0
0.210526 -1.56231 -3.57427e-05 0
0.211859 -1.55739 -3.53826e-05 0
0.213207 -1.55246 -3.50447e-05 0
0.214569 -1.54752 -3.47094e-05 0
0.215947 -1.54258 -3.43758e-05 0
0.217339 -1.53763 -3.40448e-05 0
0.218746 -1.53268 -3.3716e-05 0
0.220168 -1.52772 -3.33892e-05 0
0.221606 -1.52276 -3.30644e-05 0
0.22306 -1.51779 -3.27415e-05 0
0.224529 -1.51282 -3.24204e-05 0
0.226015 -1.50784 -3.21013e-05 0
0.227516 -1.50286 -3.17839e-05 0
0.229034 -1.49787 -3.14684e-05 0
0.230569 -1.49288 -3.11548e-05 0
0.23212 -1.48789 -3.0843e-05 0
0.233687 -1.48289 -3.05331e-05 0
0.235272 -1.47789 -3.02251e-05 0
0.236875 -1.47288 -2.99189e-05 0
0.238494 -1.46787 -2.96146e-05 0
0.240131 -1.46286 -2.93123e-05 0
0.241786 -1.45785 -2.90118e-05 0
0.243459 -1.45283 -2.87132e-05 0
0.24515 -1.44782 -2.84166e-05 0
0.24686 -1.4428 -2.81219e-05 0
0.248588 -1.43777 -2.78291e-05 0
0.250335 -1.43275 -2.75383e-05 0
0.252101 -1.42773 -2.72494e-05 0
0.253886 -1.4227 -2.69625e-05 0
0.25569 -1.41767 -2.66775e-05 0
0.257514 -1.41265 -2.63945e-05 0
0.259358 -1.40762 -2.61135e-05 0
0.261222 -1.40259 -2.58345e-05 0
0.263106 -1.39756 -2.55574e-05 0
0.265011 -1.39253 -2.52823e-05 0
0.266937 -1.3875 -2.50092e-05 0
0.268883 -1.38247 -2.47381e-05 0
0.27085 -1.37744 -2.44689e-05 0
0.272839 -1.37242 -2.42018e-05 0
0.27485 -1.36739 -2.39367e-05 0
0.276882 -1.36237 -2.36735e-05 0
0.278936 -1.35734 -2.34124e-05 0
0.281013 -1.35232 -2.31533e-05 0
0.283113 -1.3473 -2.28961e-05 0
0.285235 -1.34228 -2.2641e-05 0
0.28738 -1.33726 -2.23879e-05 0
0.289548 -1.33225 -2.21368e-05 0
0.291741 -1.32724 -2.18877e-05 0
0.293956 -1.32223 -2.16406e-05 0
0.296196 -1.31722 -2.13955e-05 0
0.298461 -1.31222 -2.11524e-05 0
0.30075 -1.30722 -2.09112e-05 0
0.303064 -1.30222 -2.06721e-05 0
0.305403 -1.29723 -2.0435e-05 0
0.307767 -1.29224 -2.01999e-05 0
0.310157 -1.28725 -1.99668e-05 0
0.312573 -1.28227 -1.97356e-05 0
0.315016 -1.27729 -1.95064e-05 0
0.317485 -1.27232 -1.92793e-05 0
0.31998 -1.26735 -1.90541e-05 0
0.322503 -1.26239 -1.88308e-05 0
0.325053 -1.25743 -1.86095e-05 0
0.327632 -1.25248 -1.83902e-05 0
0.330238 -1.24753 -1.81729e-05 0
0.332872 -1.24259 -1.79575e-05 0
0.335535 -1.23765 -1.7744e-05 0
0.338227 -1.23272 -1.75325e-05 0
0.340948 -1.22779 -1.73229e-05 0
0.343699 -1.22287 -1.71153e-05 0
0.346479 -1.21796 -1.69096e-05 0
0.34929 -1.21305 -1.67058e-05 0
0.352132 -1.20815 -1.65039e-05 0
0.355004 -1.20326 -1.63039e-05 0
0.357908 -1.19837 -1.61058e-05 0
0.360843 -1.19349 -1.59096e-05 0
0.36381 -1.18862 -1.57153e-05 0
0.366809 -1.18375 -1.55228e-05 0
0.369841 -1.1789 -1.53322e-05 0
0.372906 -1.17405 -1.51435e-05 0
0.376004 -1.1692 -1.49566e-05 0
0.379136 -1.16437 -1.47716e-05 0
0.382302 -1.15954 -1.45884e-05 0
0.385502 -1.15472 -1.4407e-05 0
0.388737 -1.14991 -1.42274e-05 0
0.392007 -1.14511 -1.40497e-05 0
0.395313 -1.14032 -1.38737e-05 0
0.398654 -1.13553 -1.36995e-05 0
0.402032 -1.13076 -1.35271e-05 0
0.405447 -1.12599 -1.33565e-05 0
0.408899 -1.12123 -1.31876e-05 0
0.412388 -1.11648 -1.30205e-05 0
0.415916 -1.11175 -1.28551e-05 0
0.419481 -1.10702 -1.26915e-05 0
0.423086 -1.10229 -1.25296e-05 0
0.426729 -1.09758 -1.23693e-05 0
0.430412 -1.09288 -1.22108e-05 0
0.434136 -1.08819 -1.2054e-05 0
0.437899 -1.08351 -1.18988e-05 0
0.441704 -1.07884 -1.17453e-05 0
0.44555 -1.07418 -1.15935e-05 0
0.449437 -1.06953 -1.14433e-05 0
0.453367 -1.06489 -1.12947e-05 0
0.45734 -1.06026 -1.11477e-05 0
0.461356 -1.05564 -1.10024e-05 0
0.465415 -1.05103 -1.08587e-05 0
0.469519 -1.04643 -1.07165e-05 0
0.473667 -1.04185 -1.0576e-05 0
0.477861 -1.03727 -1.0437e-05 0
