# ccx y+
0.000485708 35.3569
0.00145827 35.3149
0.00243313 35.2681
0.00341029 35.2179
0.00438975 35.1655
0.00537153 35.112
0.00635563 35.0578
0.00734204 35.0032
0.00833079 34.948
0.00932187 34.8925
0.0103153 34.8366
0.011311 34.7804
0.0123092 34.7239
0.0133096 34.6672
0.0143125 34.6101
0.0153177 34.5528
0.0163252 34.4952
0.0173352 34.4374
0.0183475 34.3793
0.0193622 34.3209
0.0203793 34.2623
0.0213988 34.2034
0.0224208 34.1443
0.0234451 34.0849
0.0244718 34.0253
0.025501 33.9653
0.0265326 33.9052
0.0275667 33.8448
0.0286031 33.7841
0.0296421 33.7232
0.0306834 33.662
0.0317273 33.6005
0.0327736 33.5388
0.0338223 33.4768
0.0348736 33.4145
0.0359273 33.352
0.0369835 33.2892
0.0380422 33.2261
0.0391034 33.1628
0.0401671 33.0992
0.0412333 33.0353
0.0423021 32.9712
0.0433733 32.9067
0.0444471 32.842
0.0455234 32.777
0.0466023 32.7117
0.0476837 32.6462
0.0487676 32.5803
0.0498542 32.5141
0.0509432 32.4477
0.0520349 32.381
0.0531291 32.314
0.0542259 32.2466
0.0553253 32.179
0.0564273 32.1111
0.0575319 32.0429
0.0586391 31.9743
0.0597489 31.9055
0.0608614 31.8363
0.0619764 31.7669
0.0630941 31.6971
0.0642144 31.627
0.0653374 31.5566
0.066463 31.4859
0.0675913 31.4148
0.0687222 31.3434
0.0698559 31.2717
0.0709921 31.1997
0.0721311 31.1273
0.0732728 31.0546
0.0744171 30.9815
0.0755642 30.9081
0.0767139 30.8344
0.0778664 30.7603
0.0790216 30.6859
0.0801795 30.6111
0.0813402 30.536
0.0825035 30.4605
0.0836697 30.3846
0.0848386 30.3084
0.0860102 30.2318
0.0871846 30.1549
0.0883618 30.0776
0.0895418 29.9999
0.0907245 29.9218
0.0919101 29.8434
0.0930984 29.7645
0.0942895 29.6853
0.0954835 29.6057
0.0966803 29.5257
0.0978799 29.4453
0.0990823 29.3645
0.100288 29.2834
0.101496 29.2018
0.102707 29.1198
0.10392 29.0373
0.105137 28.9545
0.106357 28.8713
0.107579 28.7876
0.108804 28.7035
0.110033 28.619
0.111264 28.534
0.112498 28.4486
0.113735 28.3628
0.114975 28.2766
0.116217 28.1898
0.117463 28.1027
0.118712 28.0151
0.119963 27.927
0.121218 27.8385
0.122475 27.7495
0.123736 27.66
0.124999 27.5701
0.126266 27.4797
0.127535 27.3889
0.128807 27.2975
0.130083 27.2057
0.131361 27.1134
0.132643 27.0206
0.133927 26.9273
0.135215 26.8335
0.136505 26.7392
0.137799 26.6444
0.139096 26.5491
0.140395 26.4533
0.141698 26.357
0.143004 26.2602
0.144313 26.1629
0.145625 26.065
0.14694 25.9667
0.148258 25.8678
0.149579 25.7684
0.150904 25.6685
0.152231 25.5681
0.153562 25.4671
