# ccx tau_xx tau_yy tau_zz
0.000485708 -1.84248 -0.00120477 0
0.00145827 -1.8415 -0.00156688 0
0.00243313 -1.84048 -0.00182378 0
0.00341029 -1.83937 -0.0020145 0
0.00438975 -1.8382 -0.00215621 0
0.00537153 -1.83699 -0.00226426 0
0.00635563 -1.83575 -0.00234977 0
0.00734204 -1.8345 -0.00241907 0
0.00833079 -1.83323 -0.00247581 0
0.00932187 -1.83195 -0.00252266 0
0.0103153 -1.83066 -0.00256183 0
0.011311 -1.82935 -0.00259502 0
0.0123092 -1.82804 -0.00262344 0
0.0133096 -1.82673 -0.002648 0
0.0143125 -1.82541 -0.00266936 0
0.0153177 -1.82408 -0.00268806 0
0.0163252 -1.82274 -0.00270455 0
0.0173352 -1.82141 -0.00271914 0
0.0183475 -1.82006 -0.00273212 0
0.0193622 -1.81871 -0.0027437 0
0.0203793 -1.81736 -0.00275406 0
0.0213988 -1.816 -0.00276336 0
0.0224208 -1.81464 -0.00277172 0
0.0234451 -1.81328 -0.00277924 0
0.0244718 -1.81191 -0.00278601 0
0.025501 -1.81053 -0.00279212 0
0.0265326 -1.80916 -0.00279763 0
0.0275667 -1.80778 -0.00280259 0
0.0286031 -1.80639 -0.00280705 0
0.0296421 -1.805 -0.00281106 0
0.0306834 -1.80361 -0.00281466 0
0.0317273 -1.80221 -0.00281788 0
0.0327736 -1.80081 -0.00282074 0
0.0338223 -1.79941 -0.00282329 0
0.0348736 -1.798 -0.00282553 0
0.0359273 -1.79659 -0.0028275 0
0.0369835 -1.79517 -0.00282921 0
0.0380422 -1.79375 -0.00283068 0
0.0391034 -1.79233 -0.00283193 0
0.0401671 -1.7909 -0.00283296 0
0.0412333 -1.78947 -0.0028338 0
0.0423021 -1.78804 -0.00283445 0
0.0433733 -1.7866 -0.00283493 0
0.0444471 -1.78516 -0.00283524 0
0.0455234 -1.78372 -0.0028354 0
0.0466023 -1.78227 -0.00283541 0
0.0476837 -1.78082 -0.00283529 0
0.0487676 -1.77936 -0.00283503 0
0.0498542 -1.7779 -0.00283465 0
0.0509432 -1.77644 -0.00283415 0
0.0520349 -1.77497 -0.00283353 0
0.0531291 -1.7735 -0.00283281 0
0.0542259 -1.77203 -0.00283199 0
0.0553253 -1.77055 -0.00283107 0
0.0564273 -1.76907 -0.00283006 0
0.0575319 -1.76759 -0.00282896 0
0.0586391 -1.7661 -0.00282777 0
0.0597489 -1.76461 -0.00282651 0
0.0608614 -1.76311 -0.00282516 0
0.0619764 -1.76161 -0.00282374 0
0.0630941 -1.76011 -0.00282225 0
0.0642144 -1.7586 -0.00282069 0
0.0653374 -1.75709 -0.00281906 0
0.066463 -1.75558 -0.00281737 0
0.0675913 -1.75406 -0.00281561 0
0.0687222 -1.75254 -0.0028138 0
0.0698559 -1.75102 -0.00281193 0
0.0709921 -1.74949 -0.00281001 0
0.0721311 -1.74796 -0.00280803 0
0.0732728 -1.74642 -0.002806 0
0.0744171 -1.74488 -0.00280392 0
0.0755642 -1.74334 -0.0028018 0
0.0767139 -1.74179 -0.00279962 0
0.0778664 -1.74024 -0.00279741 0
0.0790216 -1.73869 -0.00279515 0
0.0801795 -1.73713 -0.00279284 0
0.0813402 -1.73557 -0.0027905 0
0.0825035 -1.734 -0.00278812 0
0.0836697 -1.73243 -0.00278569 0
0.0848386 -1.73086 -0.00278323 0
0.0860102 -1.72928 -0.00278074 0
0.0871846 -1.7277 -0.00277821 0
0.0883618 -1.72611 -0.00277564 0
0.0895418 -1.72453 -0.00277304 0
0.0907245 -1.72293 -0.00277041 0
0.0919101 -1.72134 -0.00276775 0
0.0930984 -1.71974 -0.00276506 0
0.0942895 -1.71814 -0.00276234 0
0.0954835 -1.71653 -0.00275958 0
0.0966803 -1.71492 -0.0027568 0
0.0978799 -1.7133 -0.002754 0
0.0990823 -1.71168 -0.00275116 0
0.100288 -1.71006 -0.0027483 0
0.101496 -1.70843 -0.00274542 0
0.102707 -1.7068 -0.00274251 0
0.10392 -1.70517 -0.00273957 0
0.105137 -1.70353 -0.00273661 0
0.106357 -1.70189 -0.00273363 0
0.107579 -1.70024 -0.00273062 0
0.108804 -1.69859 -0.00272759 0
0.110033 -1.69694 -0.00272455 0
0.111264 -1.69528 -0.00272148 0
0.112498 -1.69362 -0.00271838 0
0.113735 -1.69195 -0.00271527 0
0.114975 -1.69028 -0.00271214 0
0.116217 -1.68861 -0.00270899 0
0.117463 -1.68693 -0.00270582 0
0.118712 -1.68525 -0.00270263 0
0.119963 -1.68356 -0.00269943 0
0.121218 -1.68187 -0.0026962 0
0.122475 -1.68018 -0.00269296 0
0.123736 -1.67848 -0.0026897 0
0.124999 -1.67678 -0.00268642 0
0.126266 -1.67507 -0.00268313 0
0.127535 -1.67336 -0.00267982 0
0.128807 -1.67165 -0.0026765 0
0.130083 -1.66993 -0.00267316 0
0.131361 -1.66821 -0.0026698 0
0.132643 -1.66648 -0.00266643 0
0.133927 -1.66475 -0.00266305 0
0.135215 -1.66302 -0.00265965 0
0.136505 -1.66128 -0.00265624 0
0.137799 -1.65954 -0.00265281 0
0.139096 -1.65779 -0.00264937 0
0.140395 -1.65604 -0.00264592 0
0.141698 -1.65429 -0.00264245 0
0.143004 -1.65253 -0.00263897 0
0.144313 -1.65076 -0.00263548 0
0.145625 -1.649 -0.00263197 0
0.14694 -1.64722 -0.00262845 0
0.148258 -1.64545 -0.00262493 0
0.149579 -1.64367 -0.00262138 0
0.150904 -1.64188 -0.00261783 0
0.152231 -1.64009 -0.00261427 0
0.153562 -1.6383 -0.00261069 0
0.154896 -1.63651 -0.00260711 0
0.156233 -1.6347 -0.00260351 0
0.157573 -1.6329 -0.0025999 0
0.158916 -1.63109 -0.00259629 0
0.160263 -1.62927 -0.00259266 0
0.161613 -1.62746 -0.00258902 0
0.162965 -1.62563 -0.00258537 0
0.164321 -1.62381 -0.00258172 0
0.165681 -1.62198 -0.00257805 0
0.167043 -1.62014 -0.00257437 0
0.168409 -1.6183 -0.00257069 0
0.169778 -1.61646 -0.00256699 0
0.17115 -1.61461 -0.00256329 0
0.172525 -1.61275 -0.00255957 0
0.173904 -1.6109 -0.00255585 0
0.175286 -1.60903 -0.00255212 0
0.176671 -1.60717 -0.00254838 0
0.178059 -1.6053 -0.00254464 0
0.179451 -1.60342 -0.00254088 0
0.180846 -1.60154 -0.00253712 0
0.182244 -1.59966 -0.00253335 0
0.183646 -1.59777 -0.00252957 0
0.18505 -1.59588 -0.00252579 0
