# ccx tau_xx tau_yy tau_zz
0.000485708 -6.29317 -0.0147611 0
0.00145827 -6.25028 -0.0204215 0
0.00243313 -6.20238 -0.0237277 0
0.00341029 -6.15174 -0.0256877 0
0.00438975 -6.09971 -0.0269057 0
0.00537153 -6.04705 -0.0276737 0
0.00635563 -5.99405 -0.0281524 0
0.00734204 -5.94077 -0.0284418 0
0.00833079 -5.88726 -0.0286017 0
0.00932187 -5.83354 -0.0286678 0
0.0103153 -5.77965 -0.0286639 0
0.011311 -5.72561 -0.0286066 0
0.0123092 -5.67141 -0.0285079 0
0.0133096 -5.61707 -0.0283762 0
0.0143125 -5.56258 -0.0282179 0
0.0153177 -5.50796 -0.0280381 0
0.0163252 -5.4532 -0.0278406 0
0.0173352 -5.39831 -0.0276285 0
0.0183475 -5.34329 -0.0274045 0
0.0193622 -5.28813 -0.0271705 0
0.0203793 -5.23285 -0.0269283 0
0.0213988 -5.17745 -0.0266793 0
0.0224208 -5.12192 -0.0264248 0
0.0234451 -5.06626 -0.0261658 0
0.0244718 -5.01048 -0.0259031 0
0.025501 -4.95458 -0.0256375 0
0.0265326 -4.89856 -0.0253696 0
0.0275667 -4.84243 -0.0251 0
0.0286031 -4.78617 -0.0248291 0
0.0296421 -4.7298 -0.0245574 0
0.0306834 -4.67332 -0.0242852 0
0.0317273 -4.61672 -0.0240127 0
0.0327736 -4.56002 -0.0237403 0
0.0338223 -4.50321 -0.0234681 0
0.0348736 -4.44629 -0.0231963 0
0.0359273 -4.38927 -0.022925 0
0.0369835 -4.33215 -0.0226543 0
0.0380422 -4.27493 -0.0223843 0
0.0391034 -4.21762 -0.0221149 0
0.0401671 -4.16022 -0.0218462 0
0.0412333 -4.10274 -0.0215781 0
0.0423021 -4.04518 -0.0213105 0
0.0433733 -3.98754 -0.0210433 0
0.0444471 -3.92984 -0.0207765 0
0.0455234 -3.87208 -0.0205097 0
0.0466023 -3.81426 -0.0202428 0
0.0476837 -3.7564 -0.0199755 0
0.0487676 -3.6985 -0.0197074 0
0.0498542 -3.64058 -0.0194383 0
0.0509432 -3.58265 -0.0191677 0
0.0520349 -3.52472 -0.0188951 0
0.0531291 -3.46681 -0.01862 0
0.0542259 -3.40894 -0.0183417 0
0.0553253 -3.35112 -0.0180597 0
0.0564273 -3.29338 -0.017773 0
0.0575319 -3.23573 -0.0174809 0
0.0586391 -3.17822 -0.0171825 0
0.0597489 -3.12088 -0.0168768 0
0.0608614 -3.06372 -0.0165625 0
0.0619764 -3.0068 -0.0162387 0
0.0630941 -2.95017 -0.0159041 0
0.0642144 -2.89385 -0.0155572 0
0.0653374 -2.83792 -0.0151969 0
0.066463 -2.78243 -0.0148217 0
0.0675913 -2.72744 -0.0144303 0
