# ccx tau_xx tau_yy tau_zz
0.000485708 -32.592 -0.485404 0
0.00145827 -23.7904 -0.486626 0
0.00243313 -16.2152 -0.312077 0
0.00341029 -11.4521 -0.115366 0
0.00438975 -9.31154 -0.00136366 0
0.00537153 -8.54719 0.0252354 0
0.00635563 -8.20479 0.0136511 0
0.00734204 -7.91317 5.66087e-05 0
0.00833079 -7.59368 -0.00620281 0
0.00932187 -7.26129 -0.00737446 0
0.0103153 -6.94481 -0.00666822 0
0.011311 -6.65939 -0.00574465 0
0.0123092 -6.40596 -0.00507035 0
0.0133096 -6.17964 -0.00460773 0
0.0143125 -5.97546 -0.00424342 0
0.0153177 -5.78977 -0.00392204 0
0.0163252 -5.61984 -0.00363184 0
0.0173352 -5.46353 -0.00337188 0
0.0183475 -5.31905 -0.0031399 0
0.0193622 -5.18494 -0.00293239 0
0.0203793 -5.05997 -0.002746 0
0.0213988 -4.94314 -0.00257792 0
0.0224208 -4.83358 -0.00242572 0
0.0234451 -4.73056 -0.00228736 0
0.0244718 -4.63346 -0.00216114 0
0.025501 -4.54173 -0.00204562 0
0.0265326 -4.45489 -0.0019396 0
0.0275667 -4.37253 -0.00184204 0
0.0286031 -4.29427 -0.00175203 0
0.0296421 -4.21979 -0.00166881 0
0.0306834 -4.1488 -0.0015917 0
0.0317273 -4.08102 -0.00152009 0
0.0327736 -4.01624 -0.00145346 0
0.0338223 -3.95423 -0.00139136 0
0.0348736 -3.8948 -0.00133336 0
0.0359273 -3.83777 -0.0012791 0
0.0369835 -3.783 -0.00122827 0
0.0380422 -3.73033 -0.00118056 0
0.0391034 -3.67964 -0.00113572 0
0.0401671 -3.6308 -0.00109352 0
0.0412333 -3.5837 -0.00105374 0
0.0423021 -3.53825 -0.0010162 0
0.0433733 -3.49434 -0.000980737 0
0.0444471 -3.4519 -0.000947184 0
0.0455234 -3.41084 -0.000915407 0
0.0466023 -3.37109 -0.000885278 0
0.0476837 -3.33258 -0.000856681 0
0.0487676 -3.29525 -0.000829512 0
0.0498542 -3.25904 -0.000803674 0
0.0509432 -3.22389 -0.000779079 0
0.0520349 -3.18976 -0.000755646 0
0.0531291 -3.15659 -0.0007333 0
0.0542259 -3.12434 -0.000711974 0
0.0553253 -3.09297 -0.000691604 0
0.0564273 -3.06244 -0.000672133 0
0.0575319 -3.03271 -0.000653506 0
0.0586391 -3.00375 -0.000635674 0
0.0597489 -2.97552 -0.000618592 0
0.0608614 -2.948 -0.000602216 0
0.0619764 -2.92115 -0.000586506 0
0.0630941 -2.89496 -0.000571427 0
0.0642144 -2.86938 -0.000556943 0
0.0653374 -2.8444 -0.000543024 0
0.066463 -2.81999 -0.000529638 0
0.0675913 -2.79614 -0.000516759 0
0.0687222 -2.77282 -0.00050436 0
0.0698559 -2.75002 -0.000492418 0
0.0709921 -2.7277 -0.000480908 0
0.0721311 -2.70586 -0.000469811 0
0.0732728 -2.68449 -0.000459105 0
0.0744171 -2.66355 -0.000448773 0
0.0755642 -2.64305 -0.000438796 0
0.0767139 -2.62295 -0.000429158 0
0.0778664 -2.60326 -0.000419844 0
0.0790216 -2.58395 -0.000410838 0
0.0801795 -2.56502 -0.000402127 0
0.0813402 -2.54645 -0.000393697 0
0.0825035 -2.52823 -0.000385537 0
0.0836697 -2.51034 -0.000377634 0
0.0848386 -2.49279 -0.000369978 0
0.0860102 -2.47556 -0.000362558 0
0.0871846 -2.45863 -0.000355364 0
0.0883618 -2.44201 -0.000348388 0
0.0895418 -2.42567 -0.000341619 0
0.0907245 -2.40962 -0.00033505 0
0.0919101 -2.39384 -0.000328672 0
0.0930984 -2.37833 -0.000322479 0
0.0942895 -2.36308 -0.000316462 0
0.0954835 -2.34808 -0.000310615 0
0.0966803 -2.33332 -0.000304932 0
0.0978799 -2.3188 -0.000299406 0
0.0990823 -2.30452 -0.000294031 0
0.100288 -2.29046 -0.000288802 0
0.101496 -2.27662 -0.000283713 0
0.102707 -2.26299 -0.00027876 0
0.10392 -2.24957 -0.000273937 0
0.105137 -2.23635 -0.00026924 0
0.106357 -2.22333 -0.000264664 0
0.107579 -2.21051 -0.000260205 0
0.108804 -2.19787 -0.000255859 0
0.110033 -2.18542 -0.000251622 0
0.111264 -2.17314 -0.00024749 0
0.112498 -2.16104 -0.000243461 0
0.113735 -2.14911 -0.000239529 0
0.114975 -2.13735 -0.000235693 0
0.116217 -2.12575 -0.000231949 0
0.117463 -2.1143 -0.000228294 0
0.118712 -2.10301 -0.000224725 0
0.119963 -2.09188 -0.00022124 0
0.121218 -2.08089 -0.000217835 0
0.122475 -2.07005 -0.000214509 0
0.123736 -2.05934 -0.000211258 0
0.124999 -2.04878 -0.000208081 0
0.126266 -2.03835 -0.000204975 0
0.127535 -2.02806 -0.000201938 0
0.128807 -2.01789 -0.000198968 0
0.130083 -2.00785 -0.000196063 0
0.131361 -1.99793 -0.000193221 0
0.132643 -1.98814 -0.00019044 0
0.133927 -1.97847 -0.000187719 0
0.135215 -1.96891 -0.000185055 0
0.136505 -1.95946 -0.000182448 0
0.137799 -1.95013 -0.000179894 0
0.139096 -1.94091 -0.000177394 0
0.140395 -1.9318 -0.000174945 0
0.141698 -1.92279 -0.000172546 0
0.143004 -1.91388 -0.000170196 0
0.144313 -1.90508 -0.000167893 0
0.145625 -1.89637 -0.000165636 0
0.14694 -1.88776 -0.000163424 0
0.148258 -1.87925 -0.000161255 0
0.149579 -1.87083 -0.000159129 0
0.150904 -1.8625 -0.000157044 0
0.152231 -1.85427 -0.000154999 0
0.153562 -1.84612 -0.000152993 0
0.154896 -1.83806 -0.000151025 0
0.156233 -1.83008 -0.000149095 0
0.157573 -1.82219 -0.000147201 0
0.158916 -1.81438 -0.000145342 0
0.160263 -1.80666 -0.000143517 0
0.161613 -1.79901 -0.000141726 0
0.162965 -1.79144 -0.000139967 0
0.164321 -1.78395 -0.000138241 0
0.165681 -1.77653 -0.000136546 0
0.167043 -1.76918 -0.000134881 0
0.168409 -1.76191 -0.000133245 0
0.169778 -1.75471 -0.000131639 0
0.17115 -1.74758 -0.00013006 0
0.172525 -1.74052 -0.00012851 0
0.173904 -1.73353 -0.000126986 0
0.175286 -1.72661 -0.000125488 0
0.176671 -1.71975 -0.000124016 0
0.178059 -1.71296 -0.00012257 0
0.179451 -1.70623 -0.000121147 0
0.180846 -1.69956 -0.000119749 0
0.182244 -1.69295 -0.000118374 0
0.183646 -1.68641 -0.000117022 0
0.18505 -1.67993 -0.000115692 0
0.186459 -1.6735 -0.000114384 0
0.18787 -1.66713 -0.000113098 0
0.189285 -1.66082 -0.000111833 0
0.190703 -1.65457 -0.000110587 0
0.192124 -1.64837 -0.000109362 0
0.193549 -1.64222 -0.000108157 0
0.194978 -1.63613 -0.000106971 0
0.196409 -1.63009 -0.000105804 0
0.197844 -1.62411 -0.000104655 0
0.199282 -1.61817 -0.000103524 0
0.200724 -1.61229 -0.000102413 0
0.202169 -1.60645 -0.000101314 0
0.203618 -1.60067 -0.000100243 0
0.20507 -1.59493 -9.92021e-05 0
0.206525 -1.58924 -9.79099e-05 0
0.207903 -1.58392 -9.69201e-05 0
0.209207 -1.57893 -9.63684e-05 0
0.210526 -1.57392 -9.53659e-05 0
0.211859 -1.5689 -9.43887e-05 0
0.213207 -1.56388 -9.34821e-05 0
0.214569 -1.55886 -9.25997e-05 0
0.215947 -1.55383 -9.1719e-05 0
0.217339 -1.54879 -9.08411e-05 0
0.218746 -1.54375 -8.99688e-05 0
0.220168 -1.53871 -8.91022e-05 0
0.221606 -1.53366 -8.82405e-05 0
0.22306 -1.5286 -8.73836e-05 0
0.224529 -1.52354 -8.65313e-05 0
0.226015 -1.51848 -8.56837e-05 0
0.227516 -1.51341 -8.48408e-05 0
0.229034 -1.50834 -8.40025e-05 0
0.230569 -1.50326 -8.3169e-05 0
0.23212 -1.49818 -8.23402e-05 0
0.233687 -1.4931 -8.15161e-05 0
0.235272 -1.48801 -8.06968e-05 0
0.236875 -1.48292 -7.98824e-05 0
0.238494 -1.47783 -7.90727e-05 0
0.240131 -1.47273 -7.82679e-05 0
0.241786 -1.46764 -7.74681e-05 0
0.243459 -1.46254 -7.66731e-05 0
0.24515 -1.45744 -7.58831e-05 0
0.24686 -1.45233 -7.50981e-05 0
0.248588 -1.44723 -7.43181e-05 0
0.250335 -1.44212 -7.35431e-05 0
0.252101 -1.43702 -7.27732e-05 0
0.253886 -1.43191 -7.20083e-05 0
0.25569 -1.4268 -7.12485e-05 0
0.257514 -1.42169 -7.04939e-05 0
0.259358 -1.41658 -6.97444e-05 0
