# ccx y+
0.000485708 10.1402
0.00145827 8.66413
0.00243313 7.15329
0.00341029 6.01151
0.00438975 5.42038
0.00537153 5.1929
0.00635563 5.08774
0.00734204 4.99653
0.00833079 4.89466
0.00932187 4.78635
0.0103153 4.68089
0.011311 4.58369
0.0123092 4.49563
0.0133096 4.4155
0.0143125 4.34194
0.0153177 4.27394
0.0163252 4.21076
0.0173352 4.15179
0.0183475 4.09652
0.0193622 4.04455
0.0203793 3.99551
0.0213988 3.94911
0.0224208 3.9051
0.0234451 3.86327
0.0244718 3.82341
0.025501 3.78537
0.0265326 3.74901
0.0275667 3.71419
0.0286031 3.68081
0.0296421 3.64875
0.0306834 3.61792
0.0317273 3.58825
0.0327736 3.55966
0.0338223 3.53207
0.0348736 3.50542
0.0359273 3.47967
0.0369835 3.45475
0.0380422 3.43061
0.0391034 3.40722
0.0401671 3.38454
0.0412333 3.36251
0.0423021 3.34112
0.0433733 3.32033
0.0444471 3.3001
0.0455234 3.28042
0.0466023 3.26125
0.0476837 3.24256
0.0487676 3.22435
0.0498542 3.20659
0.0509432 3.18925
0.0520349 3.17232
0.0531291 3.15579
0.0542259 3.13962
0.0553253 3.12382
0.0564273 3.10837
0.0575319 3.09324
0.0586391 3.07844
0.0597489 3.06394
0.0608614 3.04974
0.0619764 3.03582
0.0630941 3.02217
0.0642144 3.00879
0.0653374 2.99567
0.066463 2.98279
0.0675913 2.97015
0.0687222 2.95774
0.0698559 2.94555
0.0709921 2.93357
0.0721311 2.92181
0.0732728 2.91024
0.0744171 2.89887
0.0755642 2.88769
0.0767139 2.87669
0.0778664 2.86587
0.0790216 2.85523
0.0801795 2.84475
0.0813402 2.83443
0.0825035 2.82427
0.0836697 2.81426
0.0848386 2.80441
0.0860102 2.7947
0.0871846 2.78513
0.0883618 2.77569
0.0895418 2.76639
0.0907245 2.75723
0.0919101 2.74818
0.0930984 2.73927
0.0942895 2.73047
0.0954835 2.72179
0.0966803 2.71322
0.0978799 2.70477
0.0990823 2.69642
0.100288 2.68819
0.101496 2.68005
0.102707 2.67202
0.10392 2.66408
0.105137 2.65625
0.106357 2.6485
0.107579 2.64085
0.108804 2.63329
0.110033 2.62582
0.111264 2.61844
0.112498 2.61114
0.113735 2.60392
0.114975 2.59678
0.116217 2.58973
0.117463 2.58275
0.118712 2.57584
0.119963 2.56901
0.121218 2.56226
0.122475 2.55557
0.123736 2.54896
0.124999 2.54241
0.126266 2.53593
0.127535 2.52952
0.128807 2.52317
0.130083 2.51689
0.131361 2.51067
