# ccx y+
0.000485708 15.24
0.00145827 14.6884
0.00243313 14.0523
0.00341029 13.3642
0.00438975 12.639
0.00537153 11.8885
0.00635563 11.128
0.00734204 10.3815
0.00833079 9.68301
0.00932187 9.07113
0.0103153 8.57784
0.011311 8.21656
0.0123092 7.97787
0.0133096 7.83547
0.0143125 7.75732
0.0153177 7.71479
0.0163252 7.68689
0.0173352 7.6607
0.0183475 7.62974
0.0193622 7.59187
0.0203793 7.54742
0.0213988 7.49782
0.0224208 7.44479
0.0234451 7.38991
0.0244718 7.33443
0.025501 7.27923
0.0265326 7.22487
0.0275667 7.17168
0.0286031 7.1198
0.0296421 7.06927
0.0306834 7.02007
0.0317273 6.97215
0.0327736 6.92545
0.0338223 6.87992
0.0348736 6.8355
0.0359273 6.79217
0.0369835 6.74987
0.0380422 6.70859
0.0391034 6.66828
0.0401671 6.62893
0.0412333 6.5905
0.0423021 6.55298
0.0433733 6.51632
0.0444471 6.48052
0.0455234 6.44553
0.0466023 6.41134
0.0476837 6.37792
0.0487676 6.34523
0.0498542 6.31327
0.0509432 6.28199
0.0520349 6.25137
0.0531291 6.2214
0.0542259 6.19205
0.0553253 6.16329
0.0564273 6.1351
0.0575319 6.10747
0.0586391 6.08037
0.0597489 6.05378
0.0608614 6.0277
0.0619764 6.00209
0.0630941 5.97694
0.0642144 5.95223
0.0653374 5.92796
0.066463 5.90411
0.0675913 5.88066
0.0687222 5.85759
0.0698559 5.83491
0.0709921 5.81259
0.0721311 5.79062
0.0732728 5.76899
0.0744171 5.7477
0.0755642 5.72673
0.0767139 5.70608
0.0778664 5.68573
0.0790216 5.66567
0.0801795 5.6459
0.0813402 5.62641
0.0825035 5.6072
0.0836697 5.58825
0.0848386 5.56956
0.0860102 5.55111
0.0871846 5.53292
0.0883618 5.51496
0.0895418 5.49724
0.0907245 5.47974
0.0919101 5.46247
0.0930984 5.44541
0.0942895 5.42857
0.0954835 5.41193
0.0966803 5.3955
0.0978799 5.37926
0.0990823 5.36321
0.100288 5.34736
0.101496 5.33169
0.102707 5.3162
0.10392 5.30089
0.105137 5.28575
0.106357 5.27078
0.107579 5.25598
0.108804 5.24134
0.110033 5.22686
0.111264 5.21253
0.112498 5.19836
0.113735 5.18434
0.114975 5.17047
0.116217 5.15674
0.117463 5.14315
0.118712 5.1297
0.119963 5.11639
0.121218 5.10321
0.122475 5.09016
0.123736 5.07724
0.124999 5.06444
0.126266 5.05177
0.127535 5.03922
0.128807 5.02679
0.130083 5.01448
0.131361 5.00229
0.132643 4.9902
0.133927 4.97823
0.135215 4.96637
0.136505 4.95461
0.137799 4.94296
0.139096 4.93141
0.140395 4.91997
0.141698 4.90863
0.143004 4.89738
0.144313 4.88623
0.145625 4.87518
0.14694 4.86422
0.148258 4.85336
0.149579 4.84258
0.150904 4.83189
0.152231 4.8213
0.153562 4.81079
0.154896 4.80036
0.156233 4.79002
0.157573 4.77976
0.158916 4.76958
0.160263 4.75949
0.161613 4.74947
0.162965 4.73953
0.164321 4.72967
0.165681 4.71988
0.167043 4.71016
0.168409 4.70052
0.169778 4.69096
0.17115 4.68146
0.172525 4.67204
0.173904 4.66268
0.175286 4.65339
0.176671 4.64417
0.178059 4.63502
0.179451 4.62593
0.180846 4.6169
0.182244 4.60794
0.183646 4.59905
0.18505 4.59021
0.186459 4.58144
0.18787 4.57272
0.189285 4.56407
0.190703 4.55547
0.192124 4.54694
0.193549 4.53846
0.194978 4.53003
0.196409 4.52167
0.197844 4.51335
0.199282 4.5051
0.200724 4.49689
0.202169 4.48874
0.203618 4.48064
0.20507 4.47259
0.206525 4.4646
0.207903 4.4571
0.209207 4.45005
0.210526 4.44298
0.211859 4.43588
0.213207 4.42876
0.214569 4.42162
0.215947 4.41446
0.217339 4.40728
0.218746 4.40008
0.220168 4.39286
0.221606 4.38562
0.22306 4.37837
0.224529 4.37109
0.226015 4.36379
0.227516 4.35647
0.229034 4.34913
0.230569 4.34178
0.23212 4.3344
0.233687 4.32701
0.235272 4.3196
0.236875 4.31217
0.238494 4.30472
0.240131 4.29726
0.241786 4.28978
0.243459 4.28228
0.24515 4.27476
0.24686 4.26723
0.248588 4.25968
0.250335 4.25212
0.252101 4.24454
0.253886 4.23694
0.25569 4.22933
0.257514 4.2217
0.259358 4.21406
0.261222 4.2064
0.263106 4.19873
0.265011 4.19105
0.266937 4.18335
0.268883 4.17563
0.27085 4.16791
0.272839 4.16017
0.27485 4.15241
0.276882 4.14465
0.278936 4.13687
0.281013 4.12908
0.283113 4.12127
0.285235 4.11346
0.28738 4.10563
0.289548 4.0978
0.291741 4.08995
0.293956 4.08209
0.296196 4.07422
0.298461 4.06634
0.30075 4.05844
0.303064 4.05054
0.305403 4.04263
0.307767 4.03471
0.310157 4.02678
0.312573 4.01885
0.315016 4.0109
0.317485 4.00294
0.31998 3.99498
0.322503 3.98701
0.325053 3.97903
0.327632 3.97104
0.330238 3.96305
0.332872 3.95505
0.335535 3.94704
0.338227 3.93902
0.340948 3.931
0.343699 3.92298
0.346479 3.91494
0.34929 3.9069
0.352132 3.89886
0.355004 3.89081
0.357908 3.88276
0.360843 3.8747
0.36381 3.86664
0.366809 3.85857
0.369841 3.8505
0.372906 3.84242
0.376004 3.83434
0.379136 3.82626
0.382302 3.81818
0.385502 3.81009
0.388737 3.802
0.392007 3.79391
0.395313 3.78581
0.398654 3.77771
0.402032 3.76961
0.405447 3.76151
0.408899 3.75341
0.412388 3.74531
0.415916 3.7372
0.419481 3.7291
0.423086 3.72099
0.426729 3.71289
0.430412 3.70478
0.434136 3.69668
0.437899 3.68857
0.441704 3.68047
0.44555 3.67236
0.449437 3.66426
0.453367 3.65616
0.45734 3.64806
0.461356 3.63996
0.465415 3.63186
0.469519 3.62376
0.473667 3.61567
0.477861 3.60758
0.4821 3.59949
0.486385 3.5914
0.490716 3.58332
0.495095 3.57524
0.499521 3.56716
0.503995 3.55909
0.508518 3.55102
0.51309 3.54295
0.517712 3.53489
0.522384 3.52683
0.527107 3.51877
0.531881 3.51072
0.536707 3.50268
0.541586 3.49464
0.546518 3.4866
0.551503 3.47857
0.556542 3.47055
0.561636 3.46253
0.566786 3.45451
0.571991 3.4465
0.577253 3.4385
0.582572 3.4305
0.587949 3.42251
0.593385 3.41453
0.59888 3.40655
0.604434 3.39858
0.610048 3.39061
0.615724 3.38265
0.621462 3.3747
0.627261 3.36676
0.633124 3.35882
0.639051 3.3509
0.645042 3.34298
0.651098 3.33506
0.657219 3.32716
0.663408 3.31926
0.669664 3.31137
0.675987 3.30349
0.68238 3.29562
0.688842 3.28775
0.695374 3.2799
0.701977 3.27205
0.708652 3.26421
0.715399 3.25638
0.72222 3.24856
0.729115 3.24075
0.736085 3.23295
0.74313 3.22516
0.750252 3.21738
0.757452 3.20961
0.76473 3.20184
0.772087 3.19409
0.779524 3.18635
0.787042 3.17862
0.794641 3.17089
0.802323 3.16318
0.810089 3.15548
0.817939 3.14779
0.825874 3.14011
0.833896 3.13244
0.842004 3.12478
0.850201 3.11713
0.858487 3.10949
0.866863 3.10187
0.87533 3.09425
0.883889 3.08665
0.892542 3.07906
