# ccx tau_xx tau_yy tau_zz
0.169778 -1.73839 -2.38331e-05 0
0.17115 -1.73142 -2.35471e-05 0
0.172525 -1.72451 -2.32662e-05 0
0.173904 -1.71767 -2.29902e-05 0
0.175286 -1.71089 -2.2719e-05 0
0.176671 -1.70418 -2.24524e-05 0
0.178059 -1.69753 -2.21904e-05 0
0.179451 -1.69094 -2.19329e-05 0
0.180846 -1.68441 -2.16797e-05 0
0.182244 -1.67795 -2.14308e-05 0
0.183646 -1.67154 -2.1186e-05 0
0.18505 -1.66519 -2.09453e-05 0
0.186459 -1.6589 -2.07085e-05 0
0.18787 -1.65266 -2.04757e-05 0
0.189285 -1.64648 -2.02466e-05 0
0.190703 -1.64035 -2.00212e-05 0
0.192124 -1.63428 -1.97995e-05 0
0.193549 -1.62826 -1.95814e-05 0
0.194978 -1.62229 -1.93667e-05 0
0.196409 -1.61638 -1.91555e-05 0
0.197844 -1.61051 -1.89476e-05 0
0.199282 -1.60469 -1.8743e-05 0
0.200724 -1.59893 -1.8542e-05 0
0.202169 -1.59321 -1.83422e-05 0
0.203618 -1.58754 -1.81511e-05 0
0.20507 -1.58191 -1.79588e-05 0
0.206525 -1.57634 -1.77379e-05 0
0.207903 -1.57112 -1.75745e-05 0
0.209207 -1.56622 -1.745e-05 0
0.210526 -1.56131 -1.7275e-05 0
0.211859 -1.55639 -1.71027e-05 0
0.213207 -1.55147 -1.69396e-05 0
0.214569 -1.54654 -1.67771e-05 0
0.215947 -1.54161 -1.6616e-05 0
0.217339 -1.53667 -1.64561e-05 0
0.218746 -1.53172 -1.62972e-05 0
0.220168 -1.52677 -1.61394e-05 0
0.221606 -1.52182 -1.59824e-05 0
0.22306 -1.51686 -1.58264e-05 0
0.224529 -1.51189 -1.56712e-05 0
0.226015 -1.50692 -1.5517e-05 0
0.227516 -1.50195 -1.53637e-05 0
0.229034 -1.49697 -1.52112e-05 0
0.230569 -1.49198 -1.50597e-05 0
0.23212 -1.487 -1.4909e-05 0
0.233687 -1.48201 -1.47593e-05 0
0.235272 -1.47701 -1.46104e-05 0
0.236875 -1.47202 -1.44625e-05 0
0.238494 -1.46702 -1.43155e-05 0
0.240131 -1.46201 -1.41693e-05 0
0.241786 -1.45701 -1.40242e-05 0
0.243459 -1.452 -1.38799e-05 0
0.24515 -1.44699 -1.37366e-05 0
0.24686 -1.44197 -1.35942e-05 0
0.248588 -1.43696 -1.34527e-05 0
0.250335 -1.43194 -1.33122e-05 0
0.252101 -1.42693 -1.31726e-05 0
0.253886 -1.42191 -1.30339e-05 0
0.25569 -1.41689 -1.28962e-05 0
0.257514 -1.41187 -1.27595e-05 0
0.259358 -1.40685 -1.26237e-05 0
0.261222 -1.40182 -1.24888e-05 0
0.263106 -1.3968 -1.23549e-05 0
0.265011 -1.39178 -1.2222e-05 0
0.266937 -1.38676 -1.209e-05 0
0.268883 -1.38174 -1.1959e-05 0
0.27085 -1.37672 -1.1829e-05 0
0.272839 -1.3717 -1.16999e-05 0
0.27485 -1.36668 -1.15718e-05 0
0.276882 -1.36166 -1.14446e-05 0
0.278936 -1.35664 -1.13184e-05 0
0.281013 -1.35163 -1.11932e-05 0
0.283113 -1.34661 -1.1069e-05 0
0.285235 -1.3416 -1.09457e-05 0
0.28738 -1.33659 -1.08234e-05 0
0.289548 -1.33158 -1.0702e-05 0
0.291741 -1.32658 -1.05816e-05 0
0.293956 -1.32157 -1.04622e-05 0
0.296196 -1.31657 -1.03438e-05 0
0.298461 -1.31158 -1.02263e-05 0
0.30075 -1.30658 -1.01098e-05 0
0.303064 -1.30159 -9.99424e-06 0
0.305403 -1.29661 -9.87965e-06 0
0.307767 -1.29162 -9.76602e-06 0
0.310157 -1.28664 -9.65336e-06 0
0.312573 -1.28167 -9.54165e-06 0
0.315016 -1.2767 -9.43091e-06 0
0.317485 -1.27173 -9.32112e-06 0
0.31998 -1.26677 -9.21228e-06 0
0.322503 -1.26181 -9.10439e-06 0
0.325053 -1.25686 -8.99746e-06 0
0.327632 -1.25191 -8.89147e-06 0
0.330238 -1.24697 -8.78643e-06 0
0.332872 -1.24203 -8.68233e-06 0
0.335535 -1.2371 -8.57917e-06 0
0.338227 -1.23217 -8.47695e-06 0
0.340948 -1.22725 -8.37566e-06 0
0.343699 -1.22234 -8.27531e-06 0
0.346479 -1.21743 -8.17589e-06 0
0.34929 -1.21253 -8.07739e-06 0
0.352132 -1.20764 -7.97981e-06 0
0.355004 -1.20275 -7.88315e-06 0
0.357908 -1.19787 -7.78741e-06 0
0.360843 -1.19299 -7.69258e-06 0
0.36381 -1.18812 -7.59866e-06 0
0.366809 -1.18326 -7.50565e-06 0
0.369841 -1.17841 -7.41353e-06 0
0.372906 -1.17357 -7.32232e-06 0
0.376004 -1.16873 -7.232e-06 0
0.379136 -1.1639 -7.14256e-06 0
0.382302 -1.15908 -7.05401e-06 0
0.385502 -1.15426 -6.96635e-06 0
0.388737 -1.14946 -6.87955e-06 0
0.392007 -1.14466 -6.79364e-06 0
0.395313 -1.13987 -6.70859e-06 0
0.398654 -1.13509 -6.6244e-06 0
0.402032 -1.13032 -6.54107e-06 0
0.405447 -1.12556 -6.4586e-06 0
0.408899 -1.12081 -6.37697e-06 0
0.412388 -1.11606 -6.29619e-06 0
0.415916 -1.11133 -6.21625e-06 0
0.419481 -1.1066 -6.13715e-06 0
0.423086 -1.10189 -6.05887e-06 0
0.426729 -1.09718 -5.98142e-06 0
0.430412 -1.09249 -5.90479e-06 0
0.434136 -1.0878 -5.82898e-06 0
0.437899 -1.08312 -5.75398e-06 0
0.441704 -1.07846 -5.67978e-06 0
0.44555 -1.0738 -5.60638e-06 0
0.449437 -1.06915 -5.53377e-06 0
0.453367 -1.06452 -5.46196e-06 0
0.45734 -1.05989 -5.39093e-06 0
0.461356 -1.05528 -5.32067e-06 0
0.465415 -1.05067 -5.25119e-06 0
0.469519 -1.04608 -5.18248e-06 0
0.473667 -1.0415 -5.11453e-06 0
0.477861 -1.03693 -5.04733e-06 0
0.4821 -1.03237 -4.98089e-06 0
0.486385 -1.02782 -4.9152e-06 0
0.490716 -1.02328 -4.85024e-06 0
0.495095 -1.01875 -4.78602e-06 0
0.499521 -1.01424 -4.72252e-06 0
0.503995 -1.00973 -4.65976e-06 0
0.508518 -1.00524 -4.5977e-06 0
0.51309 -1.00076 -4.53636e-06 0
0.517712 -0.996293 -4.47573e-06 0
0.522384 -0.991836 -4.4158e-06 0
0.527107 -0.987392 -4.35656e-06 0
0.531881 -0.982959 -4.29802e-06 0
0.536707 -0.978539 -4.24015e-06 0
0.541586 -0.97413 -4.18297e-06 0
0.546518 -0.969734 -4.12646e-06 0
0.551503 -0.96535 -4.07061e-06 0
0.556542 -0.960979 -4.01543e-06 0
