# ccx tau_xx tau_yy tau_zz
0.18505 -8.53584 -0.0016206 0
0.186459 -8.52315 -0.00160672 0
0.18787 -8.51056 -0.00159342 0
0.189285 -8.49805 -0.00158069 0
0.190703 -8.48562 -0.00156851 0
0.192124 -8.47328 -0.0015568 0
0.193549 -8.46101 -0.00154458 0
0.194978 -8.44884 -0.00153119 0
0.196409 -8.43675 -0.00151763 0
0.197844 -8.42476 -0.00150469 0
0.199282 -8.41284 -0.00149232 0
0.200724 -8.40101 -0.00148038 0
0.202169 -8.38926 -0.00146878 0
0.203618 -8.37759 -0.00145751 0
0.20507 -8.36599 -0.00144608 0
0.206525 -8.35448 -0.00143539 0
0.207903 -8.34367 -0.0014169 0
0.209207 -8.33351 -0.00140306 0
0.210526 -8.32332 -0.00139199 0
0.211859 -8.31311 -0.00138186 0
0.213207 -8.30286 -0.00137228 0
0.214569 -8.29259 -0.00136307 0
0.215947 -8.2823 -0.0013541 0
0.217339 -8.27198 -0.00134526 0
0.218746 -8.26163 -0.00133649 0
0.220168 -8.25126 -0.00132727 0
0.221606 -8.24087 -0.00131709 0
0.22306 -8.23047 -0.00130645 0
0.224529 -8.22006 -0.00129595 0
0.226015 -8.20963 -0.00128571 0
0.227516 -8.19919 -0.00127566 0
0.229034 -8.18874 -0.00126577 0
0.230569 -8.17827 -0.00125601 0
0.23212 -8.16779 -0.00124634 0
0.233687 -8.15729 -0.00123674 0
0.235272 -8.14678 -0.00122722 0
0.236875 -8.13626 -0.00121782 0
0.238494 -8.12572 -0.00120852 0
0.240131 -8.11518 -0.00119899 0
0.241786 -8.10462 -0.00118921 0
0.243459 -8.09405 -0.00117954 0
0.24515 -8.08347 -0.00117002 0
0.24686 -8.07289 -0.00116061 0
0.248588 -8.06229 -0.00115088 0
0.250335 -8.05169 -0.00114058 0
0.252101 -8.04108 -0.00113035 0
0.253886 -8.03048 -0.00112061 0
0.25569 -8.01986 -0.00111134 0
0.257514 -8.00924 -0.00110246 0
0.259358 -7.9986 -0.00109394 0
0.261222 -7.98795 -0.0010857 0
0.263106 -7.97729 -0.00107769 0
0.265011 -7.96661 -0.00106986 0
0.266937 -7.95592 -0.00106215 0
0.268883 -7.94521 -0.00105455 0
0.27085 -7.93448 -0.00104702 0
0.272839 -7.92374 -0.00103958 0
0.27485 -7.91298 -0.00103218 0
0.276882 -7.9022 -0.00102456 0
0.278936 -7.89142 -0.00101634 0
0.281013 -7.88063 -0.00100776 0
0.283113 -7.86983 -0.000999209 0
0.285235 -7.85903 -0.000990771 0
0.28738 -7.84823 -0.000982393 0
0.289548 -7.83742 -0.000974062 0
0.291741 -7.8266 -0.000965756 0
0.293956 -7.81579 -0.000957459 0
0.296196 -7.80497 -0.000949178 0
0.298461 -7.79414 -0.000940923 0
0.30075 -7.78332 -0.000932718 0
0.303064 -7.77249 -0.000924589 0
0.305403 -7.76167 -0.000916617 0
0.307767 -7.75083 -0.000908383 0
0.310157 -7.74001 -0.000899436 0
0.312573 -7.72919 -0.000890302 0
0.315016 -7.71839 -0.00088143 0
0.317485 -7.7076 -0.00087277 0
0.31998 -7.69681 -0.000864323 0
0.322503 -7.68603 -0.000856134 0
0.325053 -7.67525 -0.000848212 0
0.327632 -7.66447 -0.00084056 0
0.330238 -7.6537 -0.000833178 0
0.332872 -7.64292 -0.000826054 0
0.335535 -7.63213 -0.000819198 0
0.338227 -7.62135 -0.000812279 0
0.340948 -7.61056 -0.00080502 0
0.343699 -7.59977 -0.000797732 0
0.346479 -7.58899 -0.000790613 0
0.34929 -7.5782 -0.000783612 0
0.352132 -7.56742 -0.000776677 0
0.355004 -7.55663 -0.000769777 0
0.357908 -7.54585 -0.000762891 0
0.360843 -7.53507 -0.000756008 0
0.36381 -7.52429 -0.000749131 0
0.366809 -7.51352 -0.000742318 0
0.369841 -7.50275 -0.000735304 0
0.372906 -7.49198 -0.000727906 0
0.376004 -7.48123 -0.000720532 0
0.379136 -7.47049 -0.000713253 0
0.382302 -7.45977 -0.00070594 0
0.385502 -7.44905 -0.000698709 0
0.388737 -7.43835 -0.000691602 0
0.392007 -7.42767 -0.000684645 0
0.395313 -7.41699 -0.000677884 0
0.398654 -7.40632 -0.000671378 0
0.402032 -7.39565 -0.000664881 0
0.405447 -7.385 -0.000658231 0
0.408899 -7.37436 -0.000651745 0
0.412388 -7.36372 -0.000645515 0
0.415916 -7.35309 -0.000639454 0
0.419481 -7.34247 -0.000633514 0
0.423086 -7.33184 -0.000627663 0
0.426729 -7.32123 -0.000621853 0
0.430412 -7.31061 -0.000616103 0
0.434136 -7.30001 -0.000610217 0
0.437899 -7.28941 -0.000604031 0
0.441704 -7.27883 -0.000597789 0
0.44555 -7.26826 -0.000591665 0
0.449437 -7.2577 -0.000585609 0
0.453367 -7.24716 -0.000579534 0
0.45734 -7.23663 -0.000573495 0
0.461356 -7.22611 -0.000567564 0
0.465415 -7.21561 -0.000561729 0
0.469519 -7.20512 -0.000555808 0
0.473667 -7.19465 -0.000549843 0
0.477861 -7.1842 -0.000544115 0
0.4821 -7.17376 -0.000538626 0
0.486385 -7.16332 -0.000533315 0
0.490716 -7.1529 -0.00052816 0
0.495095 -7.14248 -0.000523114 0
0.499521 -7.13207 -0.000518084 0
0.503995 -7.12167 -0.000512878 0
0.508518 -7.11128 -0.000507542 0
0.51309 -7.1009 -0.000502269 0
0.517712 -7.09054 -0.000497083 0
0.522384 -7.0802 -0.000491927 0
0.527107 -7.06986 -0.000486755 0
0.531881 -7.05955 -0.000481672 0
0.536707 -7.04924 -0.000476498 0
0.541586 -7.03896 -0.000471179 0
0.546518 -7.0287 -0.000466034 0
0.551503 -7.01845 -0.000461095 0
0.556542 -7.00822 -0.000456332 0
0.561636 -6.998 -0.000451731 0
0.566786 -6.98778 -0.000447285 0
0.571991 -6.97758 -0.000442758 0
0.577253 -6.96739 -0.00043808 0
0.582572 -6.95721 -0.000433483 0
0.587949 -6.94705 -0.00042896 0
0.593385 -6.93691 -0.00042449 0
0.59888 -6.92677 -0.000420039 0
0.604434 -6.91665 -0.000415541 0
0.610048 -6.90655 -0.000410925 0
0.615724 -6.89647 -0.000406308 0
0.621462 -6.88641 -0.000401845 0
0.627261 -6.87637 -0.000397532 0
0.633124 -6.86634 -0.00039337 0
0.639051 -6.85632 -0.000389328 0
0.645042 -6.84632 -0.000385239 0
0.651098 -6.83633 -0.000381109 0
0.657219 -6.82635 -0.000377073 0
0.663408 -6.81639 -0.000373104 0
0.669664 -6.80645 -0.000369179 0
0.675987 -6.79651 -0.000365227 0
0.68238 -6.7866 -0.000361163 0
0.688842 -6.7767 -0.000357072 0
0.695374 -6.76683 -0.000353091 0
0.701977 -6.75697 -0.000349228 0
0.708652 -6.74713 -0.000345514 0
0.715399 -6.7373 -0.000341843 0
0.72222 -6.72749 -0.000338121 0
0.729115 -6.71769 -0.000334467 0
0.736085 -6.70791 -0.000330899 0
0.74313 -6.69814 -0.000327386 0
0.750252 -6.68839 -0.000323864 0
0.757452 -6.67865 -0.000320234 0
0.76473 -6.66894 -0.000316586 0
0.772087 -6.65924 -0.000313029 0
0.779524 -6.64956 -0.000309578 0
0.787042 -6.6399 -0.000306232 0
0.794641 -6.63025 -0.000302881 0
0.802323 -6.62062 -0.00029953 0
0.810089 -6.611 -0.000296278 0
0.817939 -6.6014 -0.000293095 0
0.825874 -6.59182 -0.00028992 0
0.833896 -6.58225 -0.000286668 0
0.842004 -6.5727 -0.00028338 0
0.850201 -6.56317 -0.000280177 0
0.858487 -6.55366 -0.000277069 0
0.866863 -6.54416 -0.000274015 0
0.87533 -6.53468 -0.000270956 0
0.883889 -6.52522 -0.000267938 0
0.892542 -6.51578 -0.000264998 0
0.901288 -6.50635 -0.000262114 0
0.910129 -6.49693 -0.00025917 0
0.919066 -6.48754 -0.000256082 0
0.928101 -6.47816 -0.000253243 0
0.93826 -6.46775 -0.000254192 0
0.949496 -6.45641 -0.000251543 0
0.960731 -6.44526 -0.000248161 0
0.971966 -6.43426 -0.000244542 0
0.983202 -6.42342 -0.000241054 0
0.994437 -6.41274 -0.000237589 0
1.00567 -6.40221 -0.000234145 0
1.01691 -6.39184 -0.000230858 0
1.02814 -6.38161 -0.000227658 0
1.03938 -6.37152 -0.000224527 0
1.05061 -6.36158 -0.0002215 0
1.06185 -6.35176 -0.000218586 0
1.07308 -6.34208 -0.000215684 0
1.08432 -6.33253 -0.000212799 0
1.09555 -6.32311 -0.000210009 0
1.10679 -6.31381 -0.000207333 0
1.11803 -6.30463 -0.000204701 0
1.12926 -6.29556 -0.000202119 0
1.1405 -6.28661 -0.000199619 0
1.15173 -6.27777 -0.000197189 0
1.16297 -6.26905 -0.000194758 0
1.1742 -6.26042 -0.000192359 0
1.18544 -6.25191 -0.00019005 0
1.19667 -6.2435 -0.000187821 0
1.20791 -6.23518 -0.000185618 0
1.21914 -6.22697 -0.000183453 0
1.23038 -6.21885 -0.000181357 0
1.24161 -6.21082 -0.000179305 0
1.25285 -6.20289 -0.000177249 0
1.26409 -6.19504 -0.000175242 0
1.27532 -6.18729 -0.000173295 0
1.28656 -6.17962 -0.000171413 0
1.29779 -6.17204 -0.000169535 0
1.30903 -6.16454 -0.0001677 0
1.32026 -6.15712 -0.000165906 0
1.3315 -6.14978 -0.000164156 0
1.34273 -6.14252 -0.000162405 0
1.35397 -6.13534 -0.000160693 0
1.3652 -6.12823 -0.000159029 0
1.37644 -6.12119 -0.000157429 0
1.38767 -6.11423 -0.000155827 0
1.39891 -6.10734 -0.000154254 0
1.41014 -6.10052 -0.000152707 0
1.42138 -6.09377 -0.000151213 0
1.43262 -6.08708 -0.000149705 0
1.44385 -6.08046 -0.000148228 0
1.45509 -6.07391 -0.000146783 0
1.46632 -6.06742 -0.00014541 0
1.47756 -6.06099 -0.000144019 0
1.48879 -6.05462 -0.000142646 0
1.50003 -6.04832 -0.000141299 0
1.51126 -6.04207 -0.000140011 0
1.5225 -6.03588 -0.000138713 0
1.53373 -6.02975 -0.000137436 0
1.54497 -6.02368 -0.00013618 0
1.5562 -6.01766 -0.000134985 0
1.56744 -6.01169 -0.000133777 0
1.57867 -6.00578 -0.00013259 0
1.58991 -5.99992 -0.000131398 0
1.60115 -5.99411 -0.000130265 0
1.61238 -5.98836 -0.000129131 0
1.62362 -5.98265 -0.000128029 0
1.63485 -5.977 -0.000126913 0
1.64609 -5.97139 -0.000125864 0
1.65732 -5.96583 -0.000124805 0
1.66856 -5.96031 -0.000123788 0
1.67979 -5.95485 -0.000122738 0
1.69103 -5.94942 -0.000121748 0
1.70226 -5.94405 -0.000120744 0
1.7135 -5.93871 -0.000119802 0
1.72473 -5.93342 -0.000118824 0
1.73597 -5.92817 -0.000117907 0
1.7472 -5.92297 -0.00011695 0
1.75844 -5.9178 -0.000116092 0
1.76968 -5.91267 -0.000115167 0
1.78091 -5.90758 -0.000114324 0
1.79215 -5.90254 -0.000113413 0
1.80338 -5.89753 -0.000112647 0
1.81462 -5.89255 -0.000111771 0
