# ccx tau_xx tau_yy tau_zz
0.000485708 -39.6275 -0.66837 0
0.00145827 -28.7551 -0.488353 0
0.00243313 -22.5043 -0.234976 0
0.00341029 -19.3334 -0.0839308 0
0.00438975 -17.8593 -0.0241474 0
0.00537153 -17.1512 -0.00767357 0
0.00635563 -16.7468 -0.00701156 0
0.00734204 -16.3911 -0.0100175 0
0.00833079 -16.0422 -0.0118808 0
0.00932187 -15.6998 -0.0125963 0
0.0103153 -15.3681 -0.0125763 0
0.011311 -15.0563 -0.011978 0
0.0123092 -14.7691 -0.0111065 0
0.0133096 -14.5073 -0.0101855 0
0.0143125 -14.2686 -0.00932913 0
0.0153177 -14.0503 -0.00854286 0
0.0163252 -13.8511 -0.00782269 0
0.0173352 -13.6684 -0.00718389 0
0.0183475 -13.498 -0.00651086 0
0.0193622 -13.3373 -0.00587897 0
0.0203793 -13.1878 -0.00540151 0
0.0213988 -13.0493 -0.00501478 0
0.0224208 -12.9202 -0.00467888 0
0.0234451 -12.7999 -0.00438523 0
0.0244718 -12.6867 -0.00414428 0
0.025501 -12.5798 -0.0039289 0
0.0265326 -12.4785 -0.00372471 0
0.0275667 -12.3827 -0.00354022 0
0.0286031 -12.2914 -0.0033997 0
0.0296421 -12.2034 -0.00328958 0
0.0306834 -12.1185 -0.00318608 0
0.0317273 -12.0364 -0.00308051 0
0.0327736 -11.9574 -0.0029679 0
0.0338223 -11.8814 -0.00286135 0
0.0348736 -11.8081 -0.00276593 0
0.0359273 -11.7372 -0.00268207 0
0.0369835 -11.6685 -0.00260095 0
0.0380422 -11.6019 -0.00251626 0
0.0391034 -11.5375 -0.00243113 0
0.0401671 -11.4753 -0.00234742 0
0.0412333 -11.4151 -0.00226326 0
0.0423021 -11.3571 -0.00217883 0
0.0433733 -11.3011 -0.00210665 0
0.0444471 -11.2468 -0.00204725 0
0.0455234 -11.1939 -0.00199148 0
0.0466023 -11.1424 -0.00193649 0
0.0476837 -11.0923 -0.00188324 0
0.0487676 -11.0435 -0.00183003 0
0.0498542 -10.996 -0.00177549 0
0.0509432 -10.95 -0.00172141 0
0.0520349 -10.9052 -0.00167352 0
0.0531291 -10.8615 -0.00163258 0
0.0542259 -10.8188 -0.00159428 0
0.0553253 -10.777 -0.00155661 0
0.0564273 -10.7362 -0.00151996 0
0.0575319 -10.6963 -0.00148351 0
