# ccx tau_xx tau_yy tau_zz
0.164321 -8.55706 -2.46095e-06 0
0.165681 -8.54548 -2.43605e-06 0
0.167043 -8.53398 -2.41161e-06 0
0.168409 -8.52257 -2.38682e-06 0
0.169778 -8.51125 -2.36285e-06 0
0.17115 -8.50002 -2.34111e-06 0
0.172525 -8.48886 -2.31954e-06 0
0.173904 -8.47778 -2.29662e-06 0
0.175286 -8.46679 -2.27383e-06 0
0.176671 -8.45588 -2.2519e-06 0
0.178059 -8.44504 -2.23024e-06 0
0.179451 -8.43429 -2.20839e-06 0
0.180846 -8.42362 -2.18686e-06 0
0.182244 -8.41302 -2.16615e-06 0
0.183646 -8.4025 -2.14583e-06 0
0.18505 -8.39206 -2.1253e-06 0
0.186459 -8.38169 -2.10491e-06 0
0.18787 -8.37139 -2.08534e-06 0
0.189285 -8.36117 -2.06631e-06 0
0.190703 -8.35101 -2.04703e-06 0
0.192124 -8.34093 -2.02766e-06 0
0.193549 -8.33092 -2.00911e-06 0
0.194978 -8.32097 -1.99119e-06 0
0.196409 -8.31109 -1.9731e-06 0
0.197844 -8.30128 -1.95487e-06 0
0.199282 -8.29154 -1.93714e-06 0
0.200724 -8.28186 -1.92025e-06 0
0.202169 -8.27224 -1.90324e-06 0
0.203618 -8.26268 -1.88638e-06 0
0.20507 -8.25319 -1.8693e-06 0
0.206525 -8.24376 -1.85081e-06 0
0.207903 -8.23493 -1.83744e-06 0
0.209207 -8.2266 -1.82589e-06 0
0.210526 -8.21825 -1.80977e-06 0
0.211859 -8.20989 -1.79472e-06 0
0.213207 -8.2015 -1.78091e-06 0
0.214569 -8.19309 -1.76701e-06 0
0.215947 -8.18465 -1.75295e-06 0
0.217339 -8.17619 -1.73855e-06 0
0.218746 -8.16771 -1.72461e-06 0
0.220168 -8.1592 -1.71097e-06 0
0.221606 -8.15067 -1.69746e-06 0
0.22306 -8.14211 -1.68354e-06 0
0.224529 -8.13353 -1.66945e-06 0
0.226015 -8.12494 -1.65585e-06 0
0.227516 -8.11631 -1.64251e-06 0
0.229034 -8.10767 -1.62914e-06 0
0.230569 -8.099 -1.61548e-06 0
0.23212 -8.09032 -1.6018e-06 0
0.233687 -8.08161 -1.58856e-06 0
0.235272 -8.07288 -1.5755e-06 0
0.236875 -8.06413 -1.56226e-06 0
0.238494 -8.05536 -1.54887e-06 0
0.240131 -8.04657 -1.53564e-06 0
0.241786 -8.03775 -1.52272e-06 0
0.243459 -8.02892 -1.50996e-06 0
0.24515 -8.02007 -1.49693e-06 0
0.24686 -8.0112 -1.48379e-06 0
0.248588 -8.00231 -1.47103e-06 0
0.250335 -7.9934 -1.45849e-06 0
0.252101 -7.98447 -1.44588e-06 0
0.253886 -7.97553 -1.43311e-06 0
0.25569 -7.96656 -1.42044e-06 0
0.257514 -7.95758 -1.40806e-06 0
0.259358 -7.94858 -1.39588e-06 0
0.261222 -7.93956 -1.38345e-06 0
0.263106 -7.93053 -1.3709e-06 0
0.265011 -7.92148 -1.35873e-06 0
0.266937 -7.91241 -1.3468e-06 0
0.268883 -7.90333 -1.33471e-06 0
0.27085 -7.89422 -1.32305e-06 0
0.272839 -7.8851 -1.31204e-06 0
0.27485 -7.87596 -1.3008e-06 0
0.276882 -7.86679 -1.28919e-06 0
0.278936 -7.85761 -1.27733e-06 0
0.281013 -7.84842 -1.26547e-06 0
0.283113 -7.83921 -1.25396e-06 0
0.285235 -7.82999 -1.24261e-06 0
0.28738 -7.82075 -1.23106e-06 0
0.289548 -7.8115 -1.21943e-06 0
0.291741 -7.80224 -1.20815e-06 0
0.293956 -7.79296 -1.19712e-06 0
0.296196 -7.78367 -1.18588e-06 0
0.298461 -7.77436 -1.17452e-06 0
0.30075 -7.76505 -1.1635e-06 0
0.303064 -7.75572 -1.15274e-06 0
0.305403 -7.74638 -1.14181e-06 0
0.307767 -7.73702 -1.13076e-06 0
0.310157 -7.72766 -1.12e-06 0
0.312573 -7.71828 -1.1095e-06 0
0.315016 -7.70889 -1.09888e-06 0
0.317485 -7.69949 -1.08814e-06 0
0.31998 -7.69008 -1.07766e-06 0
0.322503 -7.68066 -1.06743e-06 0
0.325053 -7.67123 -1.05709e-06 0
0.327632 -7.66179 -1.04665e-06 0
0.330238 -7.65234 -1.03647e-06 0
0.332872 -7.64288 -1.02652e-06 0
0.335535 -7.63341 -1.01646e-06 0
0.338227 -7.62393 -1.00631e-06 0
0.340948 -7.61444 -9.96431e-07 0
0.343699 -7.60495 -9.86764e-07 0
0.346479 -7.59544 -9.76971e-07 0
0.34929 -7.58593 -9.67116e-07 0
0.352132 -7.57641 -9.57553e-07 0
0.355004 -7.56688 -9.48179e-07 0
0.357908 -7.55734 -9.38643e-07 0
0.360843 -7.5478 -9.2908e-07 0
0.36381 -7.53825 -9.1983e-07 0
0.366809 -7.52869 -9.10707e-07 0
0.369841 -7.51913 -9.01434e-07 0
0.372906 -7.50956 -8.92203e-07 0
0.376004 -7.49998 -8.83242e-07 0
0.379136 -7.4904 -8.74353e-07 0
0.382302 -7.48081 -8.65356e-07 0
0.385502 -7.47122 -8.56463e-07 0
0.388737 -7.46162 -8.47799e-07 0
0.392007 -7.45202 -8.39142e-07 0
0.395313 -7.44241 -8.30412e-07 0
0.398654 -7.4328 -8.21842e-07 0
0.402032 -7.42318 -8.13475e-07 0
0.405447 -7.41356 -8.05043e-07 0
0.408899 -7.40394 -7.96581e-07 0
0.412388 -7.39431 -7.8833e-07 0
0.415916 -7.38468 -7.80223e-07 0
0.419481 -7.37505 -7.7203e-07 0
0.423086 -7.36541 -7.63871e-07 0
0.426729 -7.35577 -7.55932e-07 0
0.430412 -7.34613 -7.4804e-07 0
0.434136 -7.33648 -7.4012e-07 0
0.437899 -7.32683 -7.32347e-07 0
0.441704 -7.31718 -7.25114e-07 0
0.44555 -7.30752 -7.18006e-07 0
0.449437 -7.29785 -7.10497e-07 0
0.453367 -7.28818 -7.02985e-07 0
0.45734 -7.27851 -6.95567e-07 0
0.461356 -7.26884 -6.88098e-07 0
0.465415 -7.25916 -6.80683e-07 0
0.469519 -7.24949 -6.73452e-07 0
0.473667 -7.23982 -6.66246e-07 0
0.477861 -7.23014 -6.59007e-07 0
0.4821 -7.22047 -6.51906e-07 0
0.486385 -7.2108 -6.4494e-07 0
0.490716 -7.20112 -6.3793e-07 0
0.495095 -7.19145 -6.30937e-07 0
0.499521 -7.18178 -6.24136e-07 0
0.503995 -7.17211 -6.17376e-07 0
0.508518 -7.16244 -6.10585e-07 0
0.51309 -7.15278 -6.03908e-07 0
0.517712 -7.14311 -5.97379e-07 0
0.522384 -7.13345 -5.90806e-07 0
0.527107 -7.12379 -5.84247e-07 0
0.531881 -7.11413 -5.77866e-07 0
0.536707 -7.10447 -5.71531e-07 0
0.541586 -7.09482 -5.65162e-07 0
0.546518 -7.08517 -5.58905e-07 0
0.551503 -7.07552 -5.52786e-07 0
0.556542 -7.06588 -5.46629e-07 0
0.561636 -7.05624 -5.40494e-07 0
0.566786 -7.0466 -5.34521e-07 0
0.571991 -7.03697 -5.28587e-07 0
0.577253 -7.02734 -5.22622e-07 0
0.582572 -7.01771 -5.16774e-07 0
0.587949 -7.00809 -5.11038e-07 0
0.593385 -6.99848 -5.05275e-07 0
0.59888 -6.98887 -4.9955e-07 0
0.604434 -6.97926 -4.93977e-07 0
0.610048 -6.96966 -4.88415e-07 0
0.615724 -6.96006 -4.82843e-07 0
0.621462 -6.95047 -4.77392e-07 0
0.627261 -6.94089 -4.72016e-07 0
0.633124 -6.93131 -4.66622e-07 0
0.639051 -6.92173 -4.61293e-07 0
0.645042 -6.91217 -4.56092e-07 0
0.651098 -6.9026 -4.5088e-07 0
0.657219 -6.89305 -4.45681e-07 0
0.663408 -6.8835 -4.40619e-07 0
0.669664 -6.87396 -4.35584e-07 0
0.675987 -6.86443 -4.30548e-07 0
0.68238 -6.8549 -4.25601e-07 0
0.688842 -6.84538 -4.20733e-07 0
0.695374 -6.83586 -4.15857e-07 0
0.701977 -6.82636 -4.11036e-07 0
0.708652 -6.81686 -4.06323e-07 0
0.715399 -6.80737 -4.01608e-07 0
0.72222 -6.79789 -3.96913e-07 0
0.729115 -6.78842 -3.92327e-07 0
0.736085 -6.77895 -3.87944e-07 0
0.74313 -6.76949 -3.83681e-07 0
0.750252 -6.76003 -3.79321e-07 0
0.757452 -6.75058 -3.7491e-07 0
0.76473 -6.74113 -3.70494e-07 0
0.772087 -6.7317 -3.66142e-07 0
0.779524 -6.72227 -3.61871e-07 0
0.787042 -6.71286 -3.57605e-07 0
0.794641 -6.70345 -3.53371e-07 0
0.802323 -6.69406 -3.49256e-07 0
0.810089 -6.68467 -3.4518e-07 0
0.817939 -6.67529 -3.41108e-07 0
0.825874 -6.66592 -3.37089e-07 0
0.833896 -6.65656 -3.33101e-07 0
0.842004 -6.64722 -3.29117e-07 0
0.850201 -6.63788 -3.25213e-07 0
0.858487 -6.62855 -3.21354e-07 0
0.866863 -6.61924 -3.17508e-07 0
0.87533 -6.60993 -3.13704e-07 0
0.883889 -6.60064 -3.09983e-07 0
0.892542 -6.59136 -3.06238e-07 0
0.901288 -6.58209 -3.02567e-07 0
0.910129 -6.57283 -2.98878e-07 0
0.919066 -6.5636 -2.95337e-07 0
0.928101 -6.55435 -2.9192e-07 0
0.93826 -6.54409 -2.8785e-07 0
0.949496 -6.53292 -2.83483e-07 0
0.960731 -6.52192 -2.79499e-07 0
0.971966 -6.51105 -2.756e-07 0
0.983202 -6.50036 -2.71699e-07 0
0.994437 -6.4898 -2.67922e-07 0
1.00567 -6.47939 -2.64229e-07 0
1.01691 -6.46913 -2.60604e-07 0
1.02814 -6.45901 -2.57088e-07 0
1.03938 -6.44901 -2.53641e-07 0
1.05061 -6.43916 -2.50261e-07 0
1.06185 -6.42944 -2.46982e-07 0
1.07308 -6.41984 -2.43773e-07 0
1.08432 -6.41036 -2.40613e-07 0
1.09555 -6.40102 -2.3756e-07 0
1.10679 -6.39178 -2.34565e-07 0
1.11803 -6.38267 -2.31618e-07 0
1.12926 -6.37366 -2.28758e-07 0
1.1405 -6.36477 -2.25962e-07 0
1.15173 -6.35598 -2.232e-07 0
1.16297 -6.34731 -2.20517e-07 0
1.1742 -6.33873 -2.17897e-07 0
1.18544 -6.33026 -2.15313e-07 0
1.19667 -6.32188 -2.12783e-07 0
1.20791 -6.31361 -2.10332e-07 0
1.21914 -6.30543 -2.07907e-07 0
1.23038 -6.29735 -2.05518e-07 0
1.24161 -6.28935 -2.03205e-07 0
1.25285 -6.28145 -2.00946e-07 0
1.26409 -6.27363 -1.98823e-07 0
1.27532 -6.2659 -1.96761e-07 0
1.28656 -6.25824 -1.94636e-07 0
1.29779 -6.25067 -1.92527e-07 0
1.30903 -6.24318 -1.90439e-07 0
1.32026 -6.23577 -1.88418e-07 0
1.3315 -6.22844 -1.86437e-07 0
1.34273 -6.22119 -1.84477e-07 0
1.35397 -6.214 -1.82549e-07 0
1.3652 -6.20691 -1.80681e-07 0
1.37644 -6.19987 -1.78839e-07 0
1.38767 -6.19292 -1.77032e-07 0
1.39891 -6.18602 -1.75268e-07 0
1.41014 -6.1792 -1.73543e-07 0
1.42138 -6.17244 -1.71821e-07 0
1.43262 -6.16576 -1.7012e-07 0
1.44385 -6.15913 -1.68455e-07 0
1.45509 -6.15258 -1.66842e-07 0
1.46632 -6.14608 -1.65238e-07 0
1.47756 -6.13966 -1.63655e-07 0
1.48879 -6.13328 -1.62099e-07 0
1.50003 -6.12698 -1.60594e-07 0
1.51126 -6.12071 -1.59097e-07 0
1.5225 -6.11453 -1.57622e-07 0
1.53373 -6.10838 -1.56161e-07 0
1.54497 -6.10231 -1.54754e-07 0
1.5562 -6.09628 -1.53355e-07 0
1.56744 -6.09032 -1.51984e-07 0
1.57867 -6.08439 -1.50604e-07 0
1.58991 -6.07853 -1.4929e-07 0
1.60115 -6.07271 -1.47981e-07 0
1.61238 -6.06696 -1.4671e-07 0
1.62362 -6.06123 -1.45403e-07 0
1.63485 -6.05558 -1.44178e-07 0
1.64609 -6.04995 -1.42933e-07 0
