# ccx tau_xx tau_yy tau_zz
0.000485708 -30.9178 -0.401399 0
0.00145827 -26.3002 -0.460253 0
0.00243313 -22.4158 -0.374789 0
0.00341029 -19.5899 -0.254717 0
0.00438975 -17.6329 -0.151439 0
0.00537153 -16.3456 -0.0784763 0
0.00635563 -15.547 -0.0325625 0
0.00734204 -15.07 -0.00716917 0
0.00833079 -14.7868 0.00448461 0
0.00932187 -14.6104 0.0078135 0
0.0103153 -14.4825 0.00675677 0
0.011311 -14.3719 0.00382968 0
0.0123092 -14.2598 0.000560691 0
0.0133096 -14.143 -0.00226427 0
0.0143125 -14.0197 -0.00431996 0
0.0153177 -13.8948 -0.00549554 0
0.0163252 -13.7724 -0.00609487 0
0.0173352 -13.6532 -0.00638616 0
0.0183475 -13.5372 -0.00652708 0
0.0193622 -13.4238 -0.00658913 0
0.0203793 -13.3133 -0.00657537 0
0.0213988 -13.2059 -0.00650533 0
0.0224208 -13.1018 -0.00644189 0
0.0234451 -13.0003 -0.00642034 0
0.0244718 -12.9008 -0.00642022 0
0.025501 -12.8029 -0.00642594 0
0.0265326 -12.7063 -0.00643231 0
0.0275667 -12.6113 -0.00642003 0
0.0286031 -12.5178 -0.0063744 0
0.0296421 -12.4264 -0.00628162 0
0.0306834 -12.3373 -0.00614928 0
0.0317273 -12.2508 -0.00599779 0
0.0327736 -12.167 -0.0058332 0
0.0338223 -12.0858 -0.00566296 0
0.0348736 -12.0072 -0.00548269 0
0.0359273 -11.9314 -0.00529061 0
0.0369835 -11.8582 -0.00510656 0
0.0380422 -11.7875 -0.00494632 0
0.0391034 -11.7188 -0.00480594 0
0.0401671 -11.6521 -0.00467966 0
0.0412333 -11.5871 -0.00456289 0
0.0423021 -11.5238 -0.00444376 0
0.0433733 -11.4624 -0.00431896 0
0.0444471 -11.4026 -0.00419735 0
0.0455234 -11.3446 -0.00407888 0
0.0466023 -11.2882 -0.00396329 0
0.0476837 -11.2335 -0.00385164 0
0.0487676 -11.1802 -0.0037424 0
0.0498542 -11.1284 -0.00363211 0
0.0509432 -11.0782 -0.00352343 0
0.0520349 -11.0294 -0.00342086 0
0.0531291 -10.982 -0.00332423 0
0.0542259 -10.9358 -0.00323327 0
0.0553253 -10.8909 -0.00314582 0
0.0564273 -10.8471 -0.00306037 0
0.0575319 -10.8045 -0.00297816 0
0.0586391 -10.763 -0.00290259 0
0.0597489 -10.7224 -0.00283516 0
0.0608614 -10.6827 -0.00277373 0
0.0619764 -10.6438 -0.00271653 0
0.0630941 -10.6057 -0.00266208 0
0.0642144 -10.5683 -0.00260774 0
0.0653374 -10.5318 -0.00255117 0
0.066463 -10.496 -0.0024943 0
0.0675913 -10.4609 -0.00243911 0
0.0687222 -10.4266 -0.00238562 0
0.0698559 -10.393 -0.00233377 0
0.0709921 -10.3601 -0.00228389 0
0.0721311 -10.3279 -0.00223549 0
0.0732728 -10.2963 -0.00218685 0
0.0744171 -10.2654 -0.00213858 0
0.0755642 -10.2351 -0.00209181 0
0.0767139 -10.2054 -0.00204697 0
0.0778664 -10.1763 -0.00200523 0
0.0790216 -10.1477 -0.00196695 0
0.0801795 -10.1197 -0.00193226 0
0.0813402 -10.092 -0.00189877 0
0.0825035 -10.0649 -0.00186524 0
0.0836697 -10.0382 -0.0018333 0
