# ccx y+
0.593385 1.71085
0.59888 1.70973
0.604434 1.7086
0.610048 1.70748
0.615724 1.70635
0.621462 1.70523
0.627261 1.70411
0.633124 1.70298
0.639051 1.70186
0.645042 1.70073
0.651098 1.69961
0.657219 1.69848
0.663408 1.69736
0.669664 1.69623
0.675987 1.69511
0.68238 1.69398
0.688842 1.69286
0.695374 1.69173
0.701977 1.69061
0.708652 1.68948
0.715399 1.68836
0.72222 1.68723
0.729115 1.68611
0.736085 1.68498
0.74313 1.68386
0.750252 1.68273
0.757452 1.68161
0.76473 1.68049
0.772087 1.67936
0.779524 1.67824
0.787042 1.67712
0.794641 1.676
0.802323 1.67487
0.810089 1.67375
0.817939 1.67263
0.825874 1.67151
0.833896 1.67039
0.842004 1.66927
0.850201 1.66815
0.858487 1.66703
0.866863 1.66591
0.87533 1.66479
0.883889 1.66367
0.892542 1.66255
0.901288 1.66144
0.910129 1.66032
0.919066 1.6592
0.928101 1.65809
0.93826 1.65685
0.949496 1.65549
0.960731 1.65416
0.971966 1.65284
0.983202 1.65154
0.994437 1.65025
1.00567 1.64899
1.01691 1.64773
1.02814 1.6465
1.03938 1.64528
1.05061 1.64407
1.06185 1.64288
1.07308 1.6417
1.08432 1.64054
1.09555 1.63939
1.10679 1.63826
1.11803 1.63714
1.12926 1.63603
1.1405 1.63493
1.15173 1.63385
1.16297 1.63277
1.1742 1.63171
1.18544 1.63067
1.19667 1.62963
1.20791 1.62861
1.21914 1.62759
1.23038 1.62659
1.24161 1.62559
1.25285 1.62461
1.26409 1.62364
1.27532 1.62268
1.28656 1.62172
1.29779 1.62078
1.30903 1.61985
1.32026 1.61892
1.3315 1.61801
1.34273 1.6171
1.35397 1.6162
1.3652 1.61531
1.37644 1.61443
1.38767 1.61356
1.39891 1.61269
1.41014 1.61184
1.42138 1.61099
1.43262 1.61015
1.44385 1.60931
1.45509 1.60849
1.46632 1.60767
1.47756 1.60686
1.48879 1.60605
1.50003 1.60526
1.51126 1.60447
1.5225 1.60368
1.53373 1.6029
1.54497 1.60214
1.5562 1.60137
1.56744 1.60061
1.57867 1.59986
1.58991 1.59912
1.60115 1.59838
1.61238 1.59764
1.62362 1.59692
1.63485 1.5962
1.64609 1.59548
1.65732 1.59477
1.66856 1.59406
1.67979 1.59337
1.69103 1.59267
1.70226 1.59198
1.7135 1.5913
1.72473 1.59062
1.73597 1.58995
1.7472 1.58928
1.75844 1.58861
1.76968 1.58796
1.78091 1.5873
1.79215 1.58665
1.80338 1.586
1.81462 1.58537
1.82585 1.58473
1.83709 1.5841
1.84832 1.58347
1.85956 1.58285
1.87079 1.58222
1.88203 1.58161
1.89326 1.58099
1.9045 1.58039
1.91573 1.57978
1.92697 1.57916
1.93821 1.57861
1.94944 1.57787
1.96068 1.57756
1.97191 1.57642
1.98315 1.57678
1.99438 1.57518
