# ccx y+
0.000485708 19.5547
0.00145827 18.037
0.00243313 16.6529
0.00341029 15.5681
0.00438975 14.7697
0.00537153 14.22
0.00635563 13.868
0.00734204 13.6534
0.00833079 13.5243
0.00932187 13.4434
0.0103153 13.3844
0.011311 13.3331
0.0123092 13.281
0.0133096 13.2266
0.0143125 13.1688
0.0153177 13.11
0.0163252 13.0521
0.0173352 12.9955
0.0183475 12.9402
0.0193622 12.8859
0.0203793 12.8327
0.0213988 12.7809
0.0224208 12.7304
0.0234451 12.681
0.0244718 12.6324
0.025501 12.5843
0.0265326 12.5368
0.0275667 12.4898
0.0286031 12.4435
0.0296421 12.3979
0.0306834 12.3534
0.0317273 12.31
0.0327736 12.2678
0.0338223 12.2268
0.0348736 12.187
0.0359273 12.1485
0.0369835 12.1112
0.0380422 12.075
0.0391034 12.0398
0.0401671 12.0055
0.0412333 11.9719
0.0423021 11.9392
0.0433733 11.9073
0.0444471 11.8763
0.0455234 11.846
0.0466023 11.8165
0.0476837 11.7878
0.0487676 11.7598
0.0498542 11.7326
0.0509432 11.7061
0.0520349 11.6803
0.0531291 11.6551
0.0542259 11.6306
0.0553253 11.6067
0.0564273 11.5833
0.0575319 11.5606
0.0586391 11.5383
0.0597489 11.5165
0.0608614 11.4952
0.0619764 11.4743
0.0630941 11.4537
0.0642144 11.4335
0.0653374 11.4137
0.066463 11.3943
0.0675913 11.3753
0.0687222 11.3566
0.0698559 11.3383
0.0709921 11.3203
0.0721311 11.3027
0.0732728 11.2854
0.0744171 11.2684
0.0755642 11.2518
0.0767139 11.2355
0.0778664 11.2194
0.0790216 11.2037
0.0801795 11.1882
0.0813402 11.1729
0.0825035 11.1579
0.0836697 11.143
0.0848386 11.1284
0.0860102 11.114
0.0871846 11.0999
0.0883618 11.0859
0.0895418 11.0721
0.0907245 11.0585
0.0919101 11.0451
0.0930984 11.032
0.0942895 11.019
0.0954835 11.0062
0.0966803 10.9936
0.0978799 10.9812
0.0990823 10.9689
0.100288 10.9568
0.101496 10.9449
0.102707 10.9331
0.10392 10.9214
0.105137 10.9099
0.106357 10.8985
0.107579 10.8872
0.108804 10.8761
0.110033 10.8651
0.111264 10.8542
0.112498 10.8435
0.113735 10.8329
0.114975 10.8224
0.116217 10.812
0.117463 10.8018
0.118712 10.7917
0.119963 10.7817
0.121218 10.7718
0.122475 10.762
0.123736 10.7523
0.124999 10.7427
0.126266 10.7331
0.127535 10.7237
0.128807 10.7144
0.130083 10.7051
0.131361 10.696
0.132643 10.6869
0.133927 10.678
0.135215 10.6691
0.136505 10.6603
0.137799 10.6516
0.139096 10.6429
0.140395 10.6344
0.141698 10.6259
0.143004 10.6176
0.144313 10.6092
0.145625 10.601
0.14694 10.5928
0.148258 10.5847
0.149579 10.5766
0.150904 10.5687
0.152231 10.5607
0.153562 10.5529
0.154896 10.5451
0.156233 10.5374
0.157573 10.5297
0.158916 10.5222
0.160263 10.5146
0.161613 10.5072
0.162965 10.4998
0.164321 10.4925
0.165681 10.4852
0.167043 10.4779
0.168409 10.4707
0.169778 10.4636
0.17115 10.4565
0.172525 10.4495
0.173904 10.4425
0.175286 10.4356
0.176671 10.4287
0.178059 10.4219
0.179451 10.4151
0.180846 10.4084
0.182244 10.4017
0.183646 10.3951
0.18505 10.3885
0.186459 10.3819
0.18787 10.3754
0.189285 10.369
0.190703 10.3626
0.192124 10.3562
0.193549 10.3499
0.194978 10.3436
0.196409 10.3373
0.197844 10.3311
0.199282 10.3249
0.200724 10.3188
0.202169 10.3127
0.203618 10.3066
0.20507 10.3006
0.206525 10.2947
0.207903 10.2891
0.209207 10.2838
0.210526 10.2785
0.211859 10.2732
0.213207 10.2678
0.214569 10.2625
0.215947 10.2571
0.217339 10.2517
0.218746 10.2463
0.220168 10.2409
0.221606 10.2355
0.22306 10.23
0.224529 10.2246
0.226015 10.2191
0.227516 10.2136
0.229034 10.2081
0.230569 10.2026
0.23212 10.197
0.233687 10.1915
0.235272 10.1859
0.236875 10.1803
0.238494 10.1747
0.240131 10.1691
0.241786 10.1635
0.243459 10.1578
0.24515 10.1521
0.24686 10.1465
0.248588 10.1408
0.250335 10.1351
0.252101 10.1294
0.253886 10.1236
0.25569 10.1179
0.257514 10.1121
0.259358 10.1063
0.261222 10.1005
0.263106 10.0947
0.265011 10.0889
0.266937 10.0831
0.268883 10.0772
0.27085 10.0714
0.272839 10.0655
0.27485 10.0596
0.276882 10.0537
0.278936 10.0478
0.281013 10.0419
0.283113 10.036
0.285235 10.03
0.28738 10.0241
0.289548 10.0181
0.291741 10.0121
0.293956 10.0061
0.296196 10.0001
0.298461 9.99412
0.30075 9.98809
0.303064 9.98206
0.305403 9.97601
0.307767 9.96995
0.310157 9.96388
0.312573 9.9578
0.315016 9.95171
0.317485 9.94561
0.31998 9.93951
0.322503 9.93339
0.325053 9.92726
0.327632 9.92112
0.330238 9.91497
0.332872 9.90881
0.335535 9.90264
0.338227 9.89647
0.340948 9.89029
0.343699 9.88409
0.346479 9.87789
0.34929 9.87168
0.352132 9.86546
0.355004 9.85923
0.357908 9.853
0.360843 9.84675
0.36381 9.8405
0.366809 9.83424
0.369841 9.82798
0.372906 9.82171
0.376004 9.81542
0.379136 9.80913
0.382302 9.80284
0.385502 9.79653
0.388737 9.79022
0.392007 9.78391
0.395313 9.77759
0.398654 9.77126
0.402032 9.76492
0.405447 9.75858
0.408899 9.75223
0.412388 9.74588
0.415916 9.73952
0.419481 9.73315
0.423086 9.72678
0.426729 9.7204
0.430412 9.71402
0.434136 9.70763
0.437899 9.70124
0.441704 9.69484
0.44555 9.68844
0.449437 9.68204
0.453367 9.67562
0.45734 9.66921
0.461356 9.66279
0.465415 9.65637
0.469519 9.64994
0.473667 9.64351
0.477861 9.63707
0.4821 9.63063
0.486385 9.62419
0.490716 9.61774
0.495095 9.61129
0.499521 9.60484
0.503995 9.59838
0.508518 9.59192
0.51309 9.58546
0.517712 9.579
0.522384 9.57253
0.527107 9.56606
0.531881 9.55959
0.536707 9.55311
0.541586 9.54664
0.546518 9.54016
0.551503 9.53368
0.556542 9.5272
0.561636 9.52071
0.566786 9.51423
0.571991 9.50774
0.577253 9.50125
0.582572 9.49476
0.587949 9.48827
0.593385 9.48178
0.59888 9.47528
0.604434 9.46879
0.610048 9.46229
0.615724 9.45579
0.621462 9.44929
0.627261 9.44279
0.633124 9.43629
0.639051 9.42979
0.645042 9.42329
0.651098 9.41679
0.657219 9.41029
0.663408 9.40379
0.669664 9.39729
0.675987 9.3908
0.68238 9.3843
0.688842 9.3778
0.695374 9.3713
0.701977 9.36481
0.708652 9.35831
0.715399 9.35182
0.72222 9.34533
0.729115 9.33883
0.736085 9.33234
0.74313 9.32585
0.750252 9.31936
0.757452 9.31288
0.76473 9.30639
0.772087 9.29991
0.779524 9.29343
0.787042 9.28695
0.794641 9.28047
0.802323 9.274
0.810089 9.26752
0.817939 9.26105
0.825874 9.25458
0.833896 9.24812
0.842004 9.24165
0.850201 9.23519
0.858487 9.22873
0.866863 9.22228
0.87533 9.21582
0.883889 9.20937
0.892542 9.20292
0.901288 9.19648
0.910129 9.19003
0.919066 9.1836
0.928101 9.17716
0.93826 9.17
0.949496 9.1622
0.960731 9.15451
0.971966 9.14691
0.983202 9.13942
0.994437 9.13202
1.00567 9.12472
1.01691 9.11751
1.02814 9.1104
1.03938 9.10337
1.05061 9.09644
1.06185 9.08958
1.07308 9.08282
1.08432 9.07613
1.09555 9.06952
1.10679 9.06299
1.11803 9.05654
1.12926 9.05016
1.1405 9.04385
1.15173 9.03762
1.16297 9.03146
1.1742 9.02536
