# ccx y+
0.000485708 77.672
0.00145827 76.8986
0.00243313 76.0404
0.00341029 75.1191
0.00438975 74.1596
0.00537153 73.183
0.00635563 72.1974
0.00734204 71.2047
0.00833079 70.206
0.00932187 69.2025
0.0103153 68.1954
0.011311 67.1852
0.0123092 66.172
0.0133096 65.1563
0.0143125 64.138
0.0153177 63.1175
0.0163252 62.0949
0.0173352 61.0705
0.0183475 60.0445
0.0193622 59.0171
0.0203793 57.9889
0.0213988 56.9603
0.0224208 55.932
0.0234451 54.9048
0.0244718 53.8798
0.025501 52.8585
0.0265326 51.8426
0.0275667 50.8348
0.0286031 49.8381
0.0296421 48.8573
0.0306834 47.8973
0.0317273 46.9671
0.0327736 46.074
0.0338223 45.2281
0.0348736 44.434
0.0359273 43.7017
0.0369835 43.0342
0.0380422 42.4385
0.0391034 41.9169
0.0401671 41.4735
0.0412333 41.11
0.0423021 40.8286
0.0433733 40.6301
0.0444471 40.5152
0.0455234 40.4825
0.0466023 40.5347
0.0476837 40.6603
0.0487676 40.8427
0.0498542 41.0735
0.0509432 41.3443
0.0520349 41.6467
0.0531291 41.9741
0.0542259 42.3207
0.0553253 42.6822
0.0564273 43.0549
0.0575319 43.4357
0.0586391 43.8219
0.0597489 44.2117
0.0608614 44.603
0.0619764 44.9945
0.0630941 45.3847
0.0642144 45.7727
0.0653374 46.1572
0.066463 46.5375
0.0675913 46.9126
0.0687222 47.2819
0.0698559 47.6445
0.0709921 47.9999
0.0721311 48.3474
0.0732728 48.6866
0.0744171 49.0168
0.0755642 49.3379
0.0767139 49.6493
0.0778664 49.9508
0.0790216 50.2422
0.0801795 50.5233
0.0813402 50.7939
0.0825035 51.0542
0.0836697 51.3038
0.0848386 51.543
0.0860102 51.7717
0.0871846 51.9902
0.0883618 52.1984
0.0895418 52.3967
0.0907245 52.5849
0.0919101 52.7636
0.0930984 52.9326
0.0942895 53.0924
0.0954835 53.243
0.0966803 53.3846
0.0978799 53.5176
0.0990823 53.6421
0.100288 53.7584
0.101496 53.8666
0.102707 53.9671
0.10392 54.06
0.105137 54.1457
0.106357 54.2243
0.107579 54.296
0.108804 54.3612
0.110033 54.42
0.111264 54.4727
0.112498 54.5195
0.113735 54.5608
0.114975 54.5966
0.116217 54.6273
0.117463 54.6531
0.118712 54.6742
0.119963 54.6909
0.121218 54.7034
0.122475 54.7119
0.123736 54.7166
0.124999 54.7174
0.126266 54.7135
0.127535 54.7048
0.128807 54.6918
0.130083 54.6748
0.131361 54.6542
0.132643 54.6304
0.133927 54.6039
0.135215 54.575
0.136505 54.544
0.137799 54.5112
0.139096 54.4768
0.140395 54.4411
0.141698 54.4042
0.143004 54.3664
0.144313 54.3277
0.145625 54.2884
0.14694 54.2485
0.148258 54.2081
0.149579 54.1673
0.150904 54.1261
0.152231 54.0847
0.153562 54.043
0.154896 54.0011
0.156233 53.959
0.157573 53.9168
0.158916 53.8744
0.160263 53.832
0.161613 53.7894
0.162965 53.7468
0.164321 53.7042
0.165681 53.6615
0.167043 53.6188
0.168409 53.5761
0.169778 53.5335
0.17115 53.4909
0.172525 53.4485
0.173904 53.4061
0.175286 53.3639
0.176671 53.3218
0.178059 53.2798
0.179451 53.2381
0.180846 53.1965
0.182244 53.1552
0.183646 53.1141
0.18505 53.0732
0.186459 53.0326
0.18787 52.9921
0.189285 52.952
0.190703 52.912
0.192124 52.8723
0.193549 52.8329
0.194978 52.7938
0.196409 52.755
0.197844 52.7165
0.199282 52.6782
0.200724 52.6401
0.202169 52.6024
0.203618 52.5648
0.20507 52.5276
0.206525 52.4906
0.207903 52.4558
0.209207 52.4231
0.210526 52.3904
0.211859 52.3575
0.213207 52.3245
0.214569 52.2914
0.215947 52.2582
0.217339 52.2249
0.218746 52.1915
0.220168 52.158
0.221606 52.1243
0.22306 52.0905
0.224529 52.0566
0.226015 52.0227
0.227516 51.9886
0.229034 51.9545
0.230569 51.9203
0.23212 51.8859
0.233687 51.8515
0.235272 51.8169
0.236875 51.7823
0.238494 51.7475
0.240131 51.7127
0.241786 51.6777
0.243459 51.6427
0.24515 51.6075
0.24686 51.5722
0.248588 51.5368
0.250335 51.5013
0.252101 51.4656
0.253886 51.4299
0.25569 51.394
0.257514 51.358
0.259358 51.3218
0.261222 51.2856
0.263106 51.2493
0.265011 51.2129
0.266937 51.1765
0.268883 51.14
0.27085 51.1034
0.272839 51.0667
0.27485 51.0299
0.276882 50.993
0.278936 50.9561
0.281013 50.9191
0.283113 50.882
0.285235 50.8448
0.28738 50.8076
0.289548 50.7703
0.291741 50.733
0.293956 50.6955
0.296196 50.6581
0.298461 50.6205
0.30075 50.5829
0.303064 50.5453
0.305403 50.5077
0.307767 50.4701
0.310157 50.4325
0.312573 50.3949
0.315016 50.3572
0.317485 50.3195
0.31998 50.2818
0.322503 50.244
0.325053 50.2061
0.327632 50.1681
0.330238 50.1301
0.332872 50.0921
0.335535 50.0539
0.338227 50.0157
0.340948 49.9774
0.343699 49.939
0.346479 49.9005
0.34929 49.862
0.352132 49.8235
0.355004 49.785
0.357908 49.7464
0.360843 49.7077
0.36381 49.669
0.366809 49.6303
0.369841 49.5915
0.372906 49.5527
0.376004 49.5139
0.379136 49.475
0.382302 49.4361
0.385502 49.3972
0.388737 49.3583
0.392007 49.3193
0.395313 49.2804
0.398654 49.2415
0.402032 49.2026
0.405447 49.1638
0.408899 49.1249
0.412388 49.0861
0.415916 49.0473
0.419481 49.0086
0.423086 48.9699
0.426729 48.9312
0.430412 48.8925
0.434136 48.8539
0.437899 48.8152
0.441704 48.7766
0.44555 48.738
0.449437 48.6994
0.453367 48.6608
0.45734 48.6222
0.461356 48.5836
0.465415 48.545
0.469519 48.5064
0.473667 48.4678
0.477861 48.4292
0.4821 48.3906
0.486385 48.352
0.490716 48.3133
0.495095 48.2747
0.499521 48.2362
0.503995 48.1977
0.508518 48.1592
0.51309 48.1207
0.517712 48.0823
0.522384 48.044
0.527107 48.0056
0.531881 47.9674
0.536707 47.9291
0.541586 47.8909
0.546518 47.8528
0.551503 47.8148
0.556542 47.7768
0.561636 47.7389
0.566786 47.701
0.571991 47.6632
0.577253 47.6254
0.582572 47.5876
0.587949 47.5498
0.593385 47.5121
0.59888 47.4744
0.604434 47.4367
0.610048 47.399
0.615724 47.3614
0.621462 47.3238
0.627261 47.2863
0.633124 47.2488
0.639051 47.2114
0.645042 47.174
0.651098 47.1366
0.657219 47.0993
0.663408 47.0621
0.669664 47.025
0.675987 46.988
0.68238 46.951
0.688842 46.9141
0.695374 46.8772
0.701977 46.8404
0.708652 46.8036
0.715399 46.7669
0.72222 46.7302
0.729115 46.6935
0.736085 46.6569
0.74313 46.6203
0.750252 46.5838
0.757452 46.5473
0.76473 46.5109
0.772087 46.4745
0.779524 46.4382
0.787042 46.402
0.794641 46.3659
0.802323 46.3298
0.810089 46.2938
0.817939 46.2578
0.825874 46.2219
0.833896 46.1861
0.842004 46.1504
0.850201 46.1146
0.858487 46.0789
0.866863 46.0433
0.87533 46.0077
0.883889 45.9722
0.892542 45.9367
0.901288 45.9013
0.910129 45.8659
0.919066 45.8307
0.928101 45.7954
0.93826 45.7563
0.949496 45.7138
0.960731 45.6719
0.971966 45.6306
0.983202 45.5899
0.994437 45.5497
1.00567 45.5101
1.01691 45.4711
1.02814 45.4326
1.03938 45.3947
1.05061 45.3572
1.06185 45.3203
1.07308 45.2839
1.08432 45.248
1.09555 45.2125
1.10679 45.1775
1.11803 45.1429
1.12926 45.1087
1.1405 45.075
1.15173 45.0417
1.16297 45.0088
1.1742 44.9763
