# ccx y+
0.59888 99.7459
0.604434 99.6577
0.610048 99.5696
0.615724 99.4817
0.621462 99.3939
0.627261 99.3062
0.633124 99.2186
0.639051 99.1311
0.645042 99.0437
0.651098 98.9564
0.657219 98.8691
0.663408 98.782
0.669664 98.695
0.675987 98.6081
0.68238 98.5214
0.688842 98.4347
0.695374 98.3481
0.701977 98.2618
0.708652 98.1755
0.715399 98.0894
0.72222 98.0034
0.729115 97.9173
0.736085 97.8314
0.74313 97.7454
0.750252 97.6594
0.757452 97.5734
0.76473 97.4874
0.772087 97.4014
0.779524 97.3154
0.787042 97.2293
0.794641 97.1433
0.802323 97.0574
0.810089 96.9716
0.817939 96.8859
0.825874 96.8003
0.833896 96.7148
0.842004 96.6293
0.850201 96.544
0.858487 96.4587
0.866863 96.3736
0.87533 96.2886
0.883889 96.2037
0.892542 96.1189
0.901288 96.0343
0.910129 95.9499
0.919066 95.8659
0.928101 95.782
0.93826 95.689
0.949496 95.5878
0.960731 95.4881
0.971966 95.39
0.983202 95.2933
0.994437 95.198
1.00567 95.104
1.01691 95.0114
1.02814 94.92
1.03938 94.8299
1.05061 94.741
1.06185 94.6532
1.07308 94.5667
1.08432 94.4812
1.09555 94.3968
1.10679 94.3135
1.11803 94.2313
1.12926 94.1502
1.1405 94.0702
1.15173 93.9912
1.16297 93.9133
1.1742 93.8363
1.18544 93.7604
1.19667 93.6854
1.20791 93.6114
1.21914 93.5383
1.23038 93.4662
1.24161 93.3949
1.25285 93.3245
1.26409 93.255
1.27532 93.1863
1.28656 93.1183
1.29779 93.0511
1.30903 92.9846
1.32026 92.9188
1.3315 92.8537
1.34273 92.7893
1.35397 92.7256
1.3652 92.6626
1.37644 92.6002
1.38767 92.5386
1.39891 92.4775
1.41014 92.4172
1.42138 92.3574
1.43262 92.2983
1.44385 92.2397
1.45509 92.1818
1.46632 92.1245
1.47756 92.0678
1.48879 92.0117
1.50003 91.9562
1.51126 91.9012
1.5225 91.8469
1.53373 91.7929
1.54497 91.7396
1.5562 91.6867
1.56744 91.6344
1.57867 91.5824
1.58991 91.531
1.60115 91.48
1.61238 91.4295
1.62362 91.3794
1.63485 91.3297
1.64609 91.2805
1.65732 91.2318
1.66856 91.1834
1.67979 91.1355
1.69103 91.0879
1.70226 91.0408
1.7135 90.994
1.72473 90.9477
1.73597 90.9017
1.7472 90.8562
1.75844 90.8111
1.76968 90.7663
1.78091 90.7219
1.79215 90.6779
1.80338 90.6342
1.81462 90.5908
1.82585 90.5477
1.83709 90.505
1.84832 90.4625
1.85956 90.4204
1.87079 90.3786
1.88203 90.3369
1.89326 90.2956
1.9045 90.2544
1.91573 90.2134
1.92697 90.1724
1.93821 90.132
1.94944 90.0898
1.96068 90.0532
1.97191 89.9959
1.98315 90.0208
1.99438 89.8613
