# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
4.88          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.89          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.9           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.91          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.92          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.93          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.94          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.95          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.96          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.97          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.98          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
4.99          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5             	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.01          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.02          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.03          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.04          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.05          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.06          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.07          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.08          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.09          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.1           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.11          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.12          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.13          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.14          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.15          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.16          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.17          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.18          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.19          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.2           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.21          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.22          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.23          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.24          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.25          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.26          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.27          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.28          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.29          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.3           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.31          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.32          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.33          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.34          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.35          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.36          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.37          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.38          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.39          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.4           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.41          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.42          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.43          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.44          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.45          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.46          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.47          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.48          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.49          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.5           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.51          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.52          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.53          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.54          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.55          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.56          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.57          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.58          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.59          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.6           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.61          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.62          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.63          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.64          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.65          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.66          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.67          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.68          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.69          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.7           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.71          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.72          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.73          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.74          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.75          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.76          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.77          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.78          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.79          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.8           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.81          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.82          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.83          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.84          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.85          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.86          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.87          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.88          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.89          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.9           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.91          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.92          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.93          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.94          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.95          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.96          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.97          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.98          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
5.99          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6             	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.01          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.02          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.03          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.04          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.05          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.06          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.07          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.08          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.09          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.1           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.11          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.12          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.13          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.14          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.15          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.16          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.17          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.18          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.19          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.2           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.21          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.22          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.23          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.24          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.25          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.26          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.27          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.28          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.29          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.3           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.31          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.32          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.33          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.34          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.35          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.36          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.37          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.38          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.39          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.4           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.41          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.42          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.43          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.44          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.45          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.46          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.47          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.48          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.49          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.5           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.51          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.52          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.53          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.54          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.55          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.56          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.57          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.58          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.59          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.6           	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
6.61          	mag(U)        	0.000000e+00	(4.857083e-04 0.000000e+00 5.000000e-02)	7.323842e+01	(7.556416e-02 7.653773e-04 5.000000e-02)
